TF,Target,score
14623,14890,0.6969849467277527
11783,17142,0.6969719529151917
1350,11631,0.6969118714332581
17009,10384,0.6969032883644104
1350,16436,0.6968756914138794
11783,622,0.6967378258705139
11783,528,0.6967341303825378
11783,12425,0.6967287659645081
11783,15581,0.6967150568962097
1350,10901,0.6966457366943359
17009,6269,0.6965860724449158
14623,9921,0.6965576410293579
11783,9385,0.6965000033378601
12745,16436,0.696463942527771
10385,1330,0.6964595913887024
1350,15310,0.6964435577392578
11783,16883,0.6964099407196045
12778,12715,0.6964004039764404
10385,13658,0.6963741183280945
11783,6910,0.6963467597961426
12745,15310,0.6963385939598083
14623,12535,0.6963381767272949
11783,8477,0.6963107585906982
12778,9075,0.6962915658950806
17009,10957,0.6962190866470337
12778,695,0.6961949467658997
11783,1371,0.6961764097213745
11783,14159,0.6961440443992615
17009,12325,0.6961032748222351
9763,10086,0.6960684657096863
12745,10282,0.6960611939430237
11783,1336,0.6958978176116943
10385,12986,0.6958734393119812
12778,8363,0.6957954168319702
10385,4572,0.6957845687866211
11783,17159,0.6957002878189087
11783,2862,0.6954769492149353
11783,17080,0.6954600214958191
17009,13658,0.6954464316368103
11783,12679,0.6953694224357605
11783,16910,0.6953668594360352
10385,8910,0.6953158378601074
11783,4254,0.6952826976776123
11783,13886,0.6952540874481201
11783,16052,0.6951829195022583
10385,6832,0.695162832736969
9763,3007,0.6950951218605042
11783,2378,0.6950421333312988
11783,2586,0.6950404047966003
9763,13362,0.6950349807739258
9763,9075,0.6950016021728516
11783,10119,0.6949769258499146
10385,10867,0.6949703097343445
17009,12986,0.6949640512466431
11783,7797,0.6949636936187744
17009,1330,0.694920539855957
11783,7113,0.6949131488800049
12778,3644,0.6949124932289124
10385,8365,0.6948981285095215
12778,1076,0.694831907749176
17009,4572,0.6948112845420837
1350,10282,0.6948100328445435
11783,3276,0.6947559118270874
11783,15725,0.6947543025016785
11783,4534,0.6946519017219543
10385,9597,0.694629430770874
10385,5896,0.6945959329605103
10385,12669,0.6945366859436035
12745,9748,0.6945030093193054
10385,12813,0.6944867968559265
10385,4938,0.6944824457168579
10385,17275,0.6944302320480347
10385,14420,0.694425106048584
10385,9255,0.6943902969360352
12745,4441,0.6943496465682983
11783,6775,0.6943097710609436
11783,5729,0.6942847371101379
3788,2377,0.6941916346549988
17009,6832,0.6941883563995361
11783,3158,0.6940712332725525
11783,1389,0.6940712332725525
11783,12089,0.6940712332725525
17009,10867,0.6940426826477051
11783,13037,0.6939923763275146
11783,14702,0.6939672231674194
11783,1211,0.6939672231674194
11783,4398,0.6939415335655212
17009,8365,0.6939073204994202
11783,16048,0.6938720941543579
11783,17198,0.693866491317749
12778,15310,0.6938382983207703
10385,9768,0.6938343048095703
12778,14350,0.6938281059265137
11783,11737,0.6938217878341675
17009,14420,0.6937538385391235
17009,9597,0.693740725517273
10385,16241,0.6937299966812134
11783,546,0.6937007308006287
11783,11914,0.6936875581741333
1350,9748,0.6936743259429932
11783,16050,0.6936400532722473
17009,8910,0.6936395168304443
1350,4441,0.6936272382736206
11783,900,0.6936231851577759
17009,12669,0.6936097145080566
11783,13826,0.6935877799987793
17009,5896,0.6935547590255737
17009,9255,0.6935142874717712
11783,2663,0.6934810280799866
12745,11887,0.6934731602668762
11783,12729,0.693428635597229
12745,695,0.6934272050857544
12778,7108,0.6933524012565613
11783,4940,0.6932727098464966
17009,4938,0.6932650208473206
11783,6401,0.6932266354560852
11783,2543,0.6932108402252197
11783,14032,0.6932022571563721
17009,17275,0.6932015419006348
17009,12813,0.6931827068328857
11783,10400,0.6931027770042419
10385,13191,0.6930899620056152
16523,2377,0.6930521726608276
17009,9768,0.6929686069488525
11783,13723,0.6929399967193604
11783,8901,0.6929399967193604
11783,9803,0.6929399967193604
11783,15780,0.6929399967193604
11783,16088,0.6929399967193604
11783,2493,0.6929399967193604
11783,4759,0.6929399967193604
11783,12954,0.6929399967193604
11783,1202,0.6929399967193604
11783,7129,0.6929399967193604
11783,8130,0.6929399967193604
11783,13303,0.6929399967193604
14425,10086,0.6929366588592529
1350,695,0.6929243206977844
11783,8441,0.6929084062576294
11783,10120,0.6929048895835876
9763,14890,0.6929031610488892
17009,16241,0.6928492188453674
10385,16247,0.6928244829177856
11783,16739,0.6927979588508606
11783,17749,0.6927670240402222
10385,11557,0.6927592754364014
14425,3007,0.6927358508110046
12778,3643,0.692718505859375
11783,6626,0.6926622986793518
11783,940,0.6926433444023132
11783,16434,0.6925423741340637
11783,3088,0.6925373673439026
1350,11887,0.6925283670425415
12778,6269,0.6925134658813477
10385,1030,0.6925041079521179
12745,8363,0.6924790143966675
11783,8925,0.6924508810043335
9896,3007,0.6923913359642029
11783,13626,0.6923671364784241
10385,4904,0.6923461556434631
11783,16655,0.6923433542251587
11783,15263,0.6923195719718933
11783,6311,0.6922928690910339
11783,11094,0.6922841668128967
9763,12715,0.6922463178634644
10385,17142,0.69221431016922
11783,9512,0.69221031665802
10385,10279,0.6922094225883484
11783,17706,0.6921823620796204
11783,5138,0.6921618580818176
11783,2870,0.692156195640564
11783,13163,0.6921481490135193
11783,599,0.6921221017837524
10385,7071,0.6921168565750122
10385,9385,0.6921060681343079
10385,7328,0.6920936703681946
10385,2923,0.692063570022583
10385,622,0.6919612288475037
14425,11479,0.6918824315071106
17009,16247,0.6918562054634094
17009,13191,0.6918547749519348
17009,11557,0.6918546557426453
12778,16436,0.6918360590934753
11783,16966,0.6918174624443054
11783,4501,0.6918100118637085
11783,15749,0.6917597651481628
17009,1030,0.6917385458946228
9763,16436,0.6917036175727844
11783,17161,0.6916990876197815
10385,8454,0.6916083693504333
1350,8363,0.6916019320487976
10385,12425,0.6915987133979797
17009,17142,0.6915944814682007
17009,9385,0.691565215587616
11783,2977,0.6915448904037476
17009,4904,0.6915405988693237
17009,7328,0.6914982199668884
11783,8879,0.6914684772491455
10385,16883,0.691468358039856
10385,15581,0.691423773765564
11783,17534,0.6913977861404419
11783,228,0.6913748383522034
11783,1410,0.6913748383522034
10385,528,0.6913630366325378
10385,14159,0.6913576722145081
9896,10086,0.6913043260574341
12745,7108,0.6912941336631775
11783,5280,0.6912605166435242
10385,4398,0.6912407279014587
17009,622,0.6912134289741516
12778,1330,0.6911998987197876
10385,8477,0.6911800503730774
12778,3909,0.6911768317222595
14623,17452,0.6911640763282776
9763,12535,0.6911638379096985
17009,10279,0.6911433935165405
14623,669,0.6911429166793823
11783,7457,0.6911326050758362
12745,12681,0.6911208629608154
10385,6910,0.6911199688911438
14623,12715,0.6911112666130066
9763,11257,0.6911019682884216
9763,3350,0.6910754442214966
9896,2377,0.6910670399665833
12745,3644,0.691038191318512
12778,10384,0.6910322904586792
11783,9109,0.6910114884376526
17009,7071,0.6909819841384888
17009,2923,0.690976083278656
10385,1336,0.6909646391868591
11783,15289,0.6909198760986328
1350,7108,0.6908926367759705
11783,4634,0.6908240914344788
14623,9075,0.6908160448074341
10385,1371,0.6907885074615479
14623,1548,0.6907811760902405
1350,12681,0.6907628178596497
10385,16910,0.6907458901405334
14425,13362,0.6907252073287964
11783,10909,0.690693736076355
12778,13658,0.6906331777572632
17009,12425,0.6905814409255981
12778,5896,0.690567672252655
14623,12623,0.6905157566070557
12778,10957,0.6905128955841064
17009,15581,0.690506637096405
11783,14668,0.6904861927032471
14623,11850,0.6904789209365845
12745,14350,0.6904743909835815
17009,16883,0.6904702186584473
11783,5225,0.6904688477516174
10385,17159,0.6904604434967041
14425,9921,0.6904346346855164
17009,8454,0.690411388874054
11783,10068,0.6904032230377197
12745,3909,0.6903852820396423
11783,17156,0.6903741359710693
14623,17252,0.6903689503669739
9763,15310,0.6903500556945801
10385,17080,0.6903496384620667
17009,8477,0.6903457045555115
3788,11479,0.6903443336486816
11783,2693,0.6903363466262817
10385,3276,0.6903339624404907
10385,10119,0.6903277039527893
1350,3644,0.6903129816055298
17009,1336,0.6902955770492554
16523,3007,0.6902945637702942
10385,3088,0.6902774572372437
10385,4534,0.6902649402618408
10385,15725,0.6902525424957275
10385,12679,0.69025057554245
17009,14159,0.6902482509613037
11783,8947,0.690240204334259
17009,6910,0.6902236342430115
17009,528,0.6902160048484802
12745,1076,0.6901664137840271
10385,13886,0.6901554465293884
12745,3643,0.6901371479034424
14623,11816,0.6901182532310486
11783,17193,0.6900680661201477
17009,4398,0.6900586485862732
11783,12614,0.6900283694267273
11783,5717,0.689979076385498
11783,8205,0.6899481415748596
11783,11504,0.6899455785751343
10385,2586,0.6899234056472778
12778,12986,0.6899115443229675
17009,3088,0.6898969411849976
1350,3909,0.6898940205574036
10385,7797,0.6898806095123291
17009,15725,0.6898705363273621
11783,2656,0.6898634433746338
10385,2378,0.6898611187934875
10385,7113,0.6898324489593506
11783,1057,0.6897965669631958
17009,3276,0.6897739171981812
10385,4254,0.6897712349891663
11783,2824,0.6897311210632324
10385,16052,0.6897261142730713
17009,16910,0.689714252948761
10385,2862,0.6897134780883789
17009,1371,0.6897014379501343
11783,13340,0.6896932125091553
11783,17689,0.6896897554397583
11783,14246,0.6896847486495972
11783,7656,0.6896539926528931
11783,1670,0.6896319389343262
1350,14350,0.6895909309387207
12778,8365,0.6895788908004761
1350,3643,0.6895612478256226
16523,10086,0.6895301938056946
11783,7342,0.6895214319229126
17009,4534,0.6895205974578857
11783,13195,0.6895157098770142
14623,10901,0.6894913911819458
11783,9561,0.6894572377204895
17009,17080,0.6894504427909851
10385,12089,0.6894470453262329
10385,3158,0.6894470453262329
10385,1389,0.6894470453262329
10385,5729,0.6894285678863525
17009,2378,0.6894142031669617
12778,9255,0.6893830895423889
10385,13037,0.6893817782402039
17009,10119,0.6893566250801086
3788,3007,0.6893350481987
16523,11479,0.6893296241760254
17009,12679,0.6893244981765747
10385,14702,0.6893176436424255
10385,1211,0.6893176436424255
17009,17159,0.6893129944801331
14623,11631,0.6892691254615784
11783,8900,0.6892658472061157
11783,17130,0.6892658472061157
17009,13886,0.6892606616020203
11783,14807,0.6892580389976501
11783,3391,0.6892580389976501
11783,5929,0.6892251968383789
11783,3096,0.6892085671424866
11783,8273,0.689169704914093
3788,9921,0.6891661882400513
1350,12325,0.689156711101532
10385,16048,0.689127504825592
1350,1076,0.689093828201294
10385,546,0.6890876889228821
17009,2586,0.689018189907074
12778,6832,0.6890153288841248
9763,12623,0.6890125870704651
11783,4819,0.6889970302581787
12745,10384,0.688986599445343
17009,7797,0.6889744997024536
12745,12325,0.688907265663147
12778,4572,0.6889021396636963
10385,16050,0.6889008283615112
10385,11737,0.688869297504425
12778,9768,0.6888583302497864
9763,669,0.6888566017150879
17009,4254,0.6887902617454529
11783,13204,0.6887840628623962
17009,3158,0.6887835264205933
17009,12089,0.6887835264205933
17009,1389,0.6887835264205933
16523,13362,0.6887789964675903
10385,940,0.688778281211853
11783,6944,0.6887738108634949
3788,10086,0.6887620687484741
9763,17452,0.6887469291687012
17009,7113,0.6887297034263611
11783,15230,0.6887245774269104
17009,13037,0.6887209415435791
12778,10867,0.6887096762657166
12778,9597,0.6887085437774658
10385,900,0.688694417476654
10385,12729,0.6886667013168335
10385,11914,0.6886360049247742
11783,4482,0.6886297464370728
17009,14702,0.688628077507019
17009,1211,0.688628077507019
11783,13514,0.6886146068572998
17009,2862,0.6886106133460999
10385,2543,0.6885622143745422
11783,10499,0.6885560750961304
12778,12681,0.6885533928871155
10385,14032,0.6885428428649902
17009,546,0.6885233521461487
17009,16052,0.6885204315185547
10385,1202,0.6885159015655518
10385,13303,0.6885159015655518
10385,8130,0.6885159015655518
10385,2493,0.6885159015655518
10385,16088,0.6885159015655518
10385,12954,0.6885159015655518
10385,8901,0.6885159015655518
10385,4759,0.6885159015655518
10385,13723,0.6885159015655518
10385,7129,0.6885159015655518
10385,15780,0.6885159015655518
10385,9803,0.6885159015655518
10385,8441,0.688483476638794
3788,13362,0.6884651780128479
11783,9315,0.6884633898735046
10385,16966,0.6884629726409912
10385,4940,0.6884503960609436
14425,14890,0.6884216666221619
1350,10384,0.6884124875068665
10385,16739,0.6883740425109863
17009,5729,0.6883648633956909
11783,3852,0.6883366107940674
14425,3350,0.688326895236969
11783,14756,0.6883257627487183
10385,10400,0.6883200407028198
17009,940,0.6883183121681213
17009,16048,0.6882975697517395
14425,11257,0.688291072845459
17009,12729,0.6882412433624268
9896,13362,0.6882374286651611
11783,5979,0.6882330179214478
11783,4976,0.6882146596908569
12778,17275,0.688197135925293
12778,14420,0.6881921291351318
11783,11233,0.6881128549575806
11783,7268,0.6880985498428345
17009,16088,0.6880961656570435
17009,2493,0.6880961656570435
17009,13723,0.6880961656570435
17009,8130,0.6880961656570435
17009,8901,0.6880961656570435
17009,15780,0.6880961656570435
17009,1202,0.6880961656570435
17009,7129,0.6880961656570435
17009,4759,0.6880961656570435
17009,13303,0.6880961656570435
17009,9803,0.6880961656570435
17009,12954,0.6880961656570435
11783,11013,0.6880730390548706
17009,8441,0.6880635023117065
16523,3350,0.6880567073822021
10385,13626,0.688041627407074
10385,17749,0.6880288124084473
10385,13826,0.6880151629447937
11783,8636,0.6880114674568176
10385,15263,0.687995433807373
10385,8925,0.6879817247390747
12778,12669,0.6879693269729614
17009,16739,0.6879571080207825
10385,9512,0.6879307627677917
12745,10957,0.6879279017448425
10385,10120,0.6879255771636963
17009,16050,0.6879209280014038
11783,11724,0.6879064440727234
10385,6311,0.687883198261261
17009,2543,0.6878765821456909
9763,11816,0.6878577470779419
11783,6081,0.6878514289855957
9896,3350,0.687848687171936
11783,3743,0.687833845615387
12745,6269,0.687829315662384
17009,900,0.6878066062927246
17009,11737,0.6877903938293457
10385,17706,0.6877898573875427
10385,16434,0.6877797842025757
9896,11257,0.6877660155296326
17009,11914,0.6876760721206665
10385,6401,0.6876748204231262
11783,16714,0.6876370310783386
17009,13626,0.6876023411750793
16523,9921,0.6875991821289062
11783,10865,0.6875904202461243
17009,14032,0.68758624792099
17009,4940,0.6875597238540649
17009,15263,0.6875569224357605
10385,4501,0.6875126957893372
11783,99,0.6875060796737671
17009,6311,0.6874774098396301
10385,5138,0.6874634623527527
1350,10957,0.6874585151672363
10385,599,0.6874117255210876
17009,16966,0.6873704791069031
10385,15749,0.687363862991333
17009,17706,0.6873627305030823
17009,10400,0.6873311400413513
11783,10361,0.6873272061347961
9763,1548,0.6873078942298889
11783,14655,0.6872951984405518
3788,3350,0.6872798204421997
10385,2977,0.6872527003288269
10385,6626,0.6872459650039673
10385,13163,0.6872361898422241
11783,2881,0.6872259974479675
11783,9047,0.6872138381004333
11783,153,0.6872068643569946
10385,2870,0.6872047185897827
12778,16241,0.6872028708457947
11783,3936,0.6871817708015442
1350,8910,0.6871763467788696
9763,17252,0.6871669292449951
11783,7326,0.6871602535247803
14623,15310,0.6871346235275269
10385,228,0.6870976686477661
10385,1410,0.6870976686477661
11783,10369,0.6870918869972229
11783,5740,0.6870803236961365
12778,12813,0.6870625615119934
1350,6269,0.6870455741882324
17009,9512,0.6870409846305847
17009,17749,0.6870082020759583
14425,12535,0.6869920492172241
10385,7457,0.6869716048240662
10385,2663,0.686968982219696
17009,15749,0.6869598031044006
11783,16487,0.6869571208953857
17009,10120,0.6869524717330933
17009,16434,0.6869349479675293
10385,17161,0.6869187951087952
14623,16436,0.6869141459465027
11783,6610,0.6869018077850342
12745,4572,0.6868958473205566
11783,17475,0.6868901252746582
10385,5280,0.6868739724159241
11783,13556,0.6868615746498108
11783,13999,0.6868295669555664
17009,8925,0.6868240833282471
17009,2977,0.686806857585907
14623,10282,0.6867738962173462
17009,13826,0.6867732405662537
12778,4398,0.6867461800575256
11783,6527,0.6867457628250122
11783,7459,0.6867386698722839
9763,11850,0.6867198944091797
10385,11094,0.6867143511772156
11783,14229,0.6866942048072815
11783,3275,0.6866683959960938
3788,11257,0.6866665482521057
16523,11257,0.6866625547409058
12745,12986,0.6866384148597717
17009,5138,0.6866126656532288
12778,9385,0.686612069606781
17009,4501,0.6865989565849304
11783,13542,0.6865918636322021
11783,14659,0.6865776777267456
1350,4572,0.6865717172622681
12778,4938,0.6865671277046204
17009,5280,0.6864612698554993
12778,4904,0.6864533424377441
17009,599,0.686447262763977
11783,8127,0.6864322423934937
17009,6401,0.6864307522773743
12745,8910,0.6864127516746521
17009,13163,0.6864088177680969
12745,1330,0.6864085793495178
12745,13658,0.6863980889320374
9763,10282,0.6863531470298767
11783,13655,0.6863394379615784
11783,8694,0.6863300800323486
12778,8454,0.6863257884979248
14623,9748,0.6862902045249939
11783,5708,0.6862784028053284
17009,1410,0.6862316131591797
17009,228,0.6862316131591797
12778,12325,0.6862255334854126
9763,11631,0.6862202882766724
10385,15289,0.6862170100212097
17009,2870,0.6862101554870605
17009,7457,0.6861492395401001
11783,10109,0.6861404180526733
10385,9109,0.6861088275909424
12778,7071,0.6860973834991455
11783,15994,0.6860837936401367
11783,3436,0.6860837936401367
12778,17142,0.6860833764076233
11783,10150,0.6860753297805786
12778,11557,0.6860726475715637
16523,14890,0.6860712170600891
10385,2693,0.6860668063163757
11783,8283,0.6860635876655579
11783,5142,0.6860635876655579
11783,5150,0.6860604286193848
1350,12986,0.6860505938529968
14623,4441,0.6860091686248779
10385,2824,0.6859954595565796
10385,10909,0.6859954595565796
12778,3088,0.6859723925590515
11783,13584,0.6859424710273743
12778,1030,0.6859403252601624
12778,16883,0.6859304904937744
17009,17161,0.6859261393547058
10385,4634,0.6859193444252014
11783,13384,0.6859169602394104
10385,12614,0.6858986020088196
3788,14890,0.6858862638473511
17009,2663,0.6858646273612976
11783,6796,0.6858550310134888
11783,9191,0.6858447194099426
12778,3158,0.6858382225036621
12778,1389,0.6858382225036621
12778,12089,0.6858382225036621
10385,17193,0.6858333349227905
12778,622,0.6858329772949219
11783,7637,0.6858189105987549
11783,9416,0.68581622838974
12778,13037,0.6857817769050598
11783,7127,0.6857755184173584
10385,6775,0.685766339302063
11783,5719,0.6857507228851318
17009,11094,0.685717761516571
11783,960,0.6856878399848938
10385,14668,0.6856832504272461
12745,14420,0.6856372952461243
1350,13658,0.6856295466423035
9896,14890,0.6856111884117126
1350,1330,0.6856001019477844
12778,16247,0.6855739951133728
12745,10867,0.6855528354644775
12778,13191,0.6855370998382568
11783,12594,0.6855354309082031
10385,17156,0.6855258345603943
10385,8947,0.6855252385139465
11783,9756,0.6855230331420898
10385,5717,0.6855223178863525
17009,6626,0.6854917407035828
10385,7656,0.6854838132858276
12778,14702,0.6854801774024963
12778,1211,0.6854801774024963
17009,2693,0.6854659914970398
10385,1670,0.685456395149231
10385,10068,0.6854135990142822
14623,695,0.6853883266448975
11783,11721,0.685386598110199
11783,3259,0.685386598110199
11783,485,0.6853792667388916
17009,6775,0.6853787302970886
12745,12813,0.6853736639022827
12778,8477,0.685372531414032
10385,2656,0.6853628754615784
12745,6832,0.6853529214859009
12745,12669,0.6853454113006592
12778,15725,0.685339629650116
12778,7328,0.6853365302085876
11783,8984,0.6853203177452087
10385,9561,0.6852861642837524
14425,12715,0.6852836608886719
17009,9109,0.6852564811706543
11783,6301,0.6852478384971619
11783,5196,0.6852478384971619
10385,1057,0.6852319240570068
11783,14145,0.6851966977119446
17009,15289,0.6851839423179626
12778,528,0.6851674318313599
9763,10901,0.6851472854614258
11783,15996,0.6851378679275513
17009,2824,0.6851329803466797
14623,11887,0.6851286292076111
12778,12425,0.6851261854171753
1350,14420,0.6851199269294739
11783,745,0.6851072311401367
10385,8900,0.6851031184196472
10385,17130,0.6851031184196472
12745,4938,0.6850748658180237
10385,13204,0.6850667595863342
17009,10909,0.6850647926330566
10385,5929,0.6850593686103821
12778,7797,0.6850552558898926
12745,9597,0.6850517988204956
10385,8205,0.685032844543457
17009,7656,0.6850240230560303
17009,12614,0.6850173473358154
11783,4403,0.6850077509880066
12778,13886,0.6849981546401978
1350,10867,0.6849968433380127
17009,4634,0.6849902868270874
17009,1670,0.684989333152771
12778,14159,0.6849880814552307
10385,17534,0.6849839687347412
17009,17193,0.684977114200592
11783,10897,0.6849642395973206
12745,5896,0.6849460005760193
11783,16651,0.6849357485771179
11783,15182,0.6849285960197449
1350,12669,0.6848867535591125
9896,12535,0.6848817467689514
11783,11348,0.6848709583282471
11783,762,0.6848707795143127
17009,9561,0.6848362684249878
10385,10499,0.6848326325416565
12778,15581,0.6848189830780029
10385,16655,0.6848079562187195
14425,9075,0.6847907900810242
10385,5225,0.6847754716873169
12778,12679,0.6847735047340393
12778,10279,0.6847671270370483
10385,7342,0.684724748134613
17009,8947,0.6847115755081177
10385,14246,0.6847087740898132
12745,17275,0.6846986413002014
12778,2543,0.6846930384635925
11783,6722,0.6846888661384583
12745,8365,0.6846869587898254
16523,12535,0.684667706489563
17009,17156,0.6846582889556885
17009,8900,0.684645414352417
17009,17130,0.684645414352417
12778,2586,0.6846209764480591
12778,2378,0.6846035718917847
1350,4938,0.684601902961731
17009,5929,0.6845963001251221
10385,4819,0.6845856308937073
1350,12813,0.6845685839653015
17009,5717,0.6845676898956299
10385,17689,0.6845545172691345
9896,11479,0.6845394372940063
11783,531,0.6845289468765259
12778,3276,0.6845260262489319
12778,10119,0.6845230460166931
12778,2923,0.6845145225524902
1350,6832,0.6845139861106873
12745,9255,0.6844941973686218
10385,13195,0.6844791769981384
17009,2656,0.6844689846038818
10385,11504,0.6844652891159058
17009,13204,0.6844629049301147
12778,6910,0.6844432950019836
10385,8273,0.6844398975372314
