TF,Target,score
15004,6269,0.7696753740310669
15004,4751,0.7696559429168701
15004,16247,0.7696409225463867
15004,17532,0.7696260213851929
15004,1057,0.7696146965026855
15137,10867,0.7696111798286438
15004,15939,0.7695850729942322
15004,2573,0.7695364952087402
14623,8908,0.7695102095603943
15004,9154,0.7695038318634033
15004,8283,0.7694280743598938
15004,15428,0.769413411617279
15004,15152,0.769297182559967
15004,17193,0.7692272067070007
15004,14163,0.7691532373428345
15004,11233,0.7691472768783569
15004,11713,0.7691121697425842
15004,669,0.7690550088882446
15004,6264,0.7689829468727112
15004,15285,0.7689068913459778
15004,16434,0.7687975168228149
4633,3007,0.7686487436294556
15004,17159,0.7686340808868408
15004,12614,0.7685920000076294
15004,750,0.7685810327529907
15004,622,0.7685796022415161
17009,3007,0.7685549855232239
15004,9953,0.7685332298278809
15004,15200,0.7685121297836304
15004,14233,0.768451452255249
15004,5497,0.76844722032547
15004,3806,0.7684380412101746
15004,1389,0.7684321999549866
15004,3158,0.7684321999549866
15004,11117,0.7684240341186523
15004,4631,0.7683747410774231
15004,9075,0.7683579921722412
15004,2393,0.7682980895042419
15004,8441,0.7682655453681946
15004,12170,0.7682448029518127
15004,12632,0.7682331800460815
15004,16048,0.7681767344474792
15004,17169,0.7681635022163391
15004,7257,0.7681623697280884
15004,9109,0.7681474089622498
15137,15160,0.7680916786193848
15004,12366,0.7680597305297852
15004,8346,0.7680056691169739
15004,2768,0.7679460644721985
15004,10276,0.7679319977760315
15004,7129,0.7679122090339661
15004,13723,0.7678739428520203
15004,8879,0.7678384780883789
15004,13303,0.7678250670433044
15004,9803,0.7678207159042358
15004,16088,0.7678207159042358
15004,12954,0.7678207159042358
15004,4759,0.7678207159042358
15004,2493,0.7678207159042358
15004,12089,0.7678155899047852
14435,12691,0.7678070068359375
15004,4188,0.7677967548370361
15004,8130,0.7677366137504578
15004,16869,0.7677338123321533
15004,7459,0.7677322626113892
15004,13340,0.7677294611930847
15004,14309,0.7677200436592102
13277,14890,0.7677197456359863
15004,14655,0.767716646194458
15004,12536,0.7676937580108643
15004,15230,0.7676329016685486
15004,16241,0.7675557732582092
15004,940,0.7675421833992004
15004,1202,0.7675294280052185
15004,16414,0.7674555778503418
15004,9385,0.7674374580383301
15004,5280,0.7674367427825928
15004,17753,0.767376184463501
15004,11914,0.7673619389533997
15004,10865,0.7672924995422363
15004,14547,0.7672905325889587
15137,8908,0.767272412776947
15004,5895,0.767223060131073
15004,344,0.7672102451324463
15004,14651,0.7671720385551453
14623,7527,0.7671427726745605
15004,15749,0.7671359181404114
15004,2514,0.7670964002609253
15004,16739,0.7670685648918152
15004,1266,0.7669499516487122
15004,4532,0.7669463157653809
15004,15797,0.7669212818145752
7941,12691,0.7668042182922363
9896,7244,0.7667792439460754
15004,2364,0.7667625546455383
15004,12782,0.7667610049247742
15004,9387,0.7666352391242981
15004,5119,0.7666305303573608
9896,4534,0.7665989995002747
12745,14890,0.7665789723396301
15004,13769,0.7665737271308899
17009,12691,0.7665603756904602
9896,16651,0.7665430307388306
15004,5307,0.76646888256073
15004,4441,0.7664554119110107
9896,12478,0.7664477825164795
14435,10958,0.7664166688919067
15004,15413,0.7664048075675964
15004,8162,0.7663718461990356
15004,13999,0.7663707137107849
15004,13626,0.7663453817367554
15004,1254,0.7662915587425232
15004,617,0.7662773728370667
15004,9758,0.7662297487258911
14623,1030,0.7662038803100586
14435,13582,0.7661924958229065
15004,11828,0.7661832571029663
4633,12691,0.7660847902297974
15004,2977,0.7660612463951111
15004,16198,0.766039252281189
13277,3007,0.7660332322120667
15004,14427,0.7660139203071594
15004,8129,0.7659471035003662
15004,901,0.7659371495246887
15004,2868,0.7658786773681641
15004,14299,0.7658472657203674
15004,14229,0.7658360600471497
15004,7127,0.7658205032348633
9896,2874,0.7657721638679504
15004,11315,0.7657346725463867
15004,9255,0.7657240629196167
15004,12659,0.765668511390686
15004,11714,0.7656484842300415
15004,5708,0.7655345797538757
9896,762,0.7654857635498047
9896,17190,0.765377938747406
15004,14169,0.7653601169586182
15004,14723,0.765263557434082
15004,9365,0.7652623057365417
15004,2377,0.7652598023414612
15004,10279,0.7652360796928406
15004,4874,0.7651885747909546
7941,13582,0.7651823163032532
7941,10958,0.7651546597480774
15004,4055,0.7650745511054993
15004,12500,0.7650724053382874
15004,4869,0.7650724053382874
17009,10958,0.7649561166763306
17009,13582,0.7649561166763306
15004,2762,0.7649389505386353
15004,6187,0.764813244342804
12745,3007,0.7647479176521301
14435,10867,0.7647245526313782
4633,10958,0.7646916508674622
15004,13037,0.764595091342926
15004,4312,0.76455157995224
15137,1030,0.7645191550254822
15004,9094,0.76447993516922
15137,7527,0.7644796371459961
4633,13582,0.7644045352935791
15004,13655,0.764376163482666
15004,811,0.764266848564148
15004,11522,0.7642554044723511
15004,6610,0.7642439007759094
13277,12691,0.7641525864601135
15004,14910,0.7641274333000183
15004,8273,0.7639895081520081
15004,5225,0.7639718651771545
15004,3088,0.7638903260231018
15004,17749,0.7638688683509827
7941,10867,0.7638477683067322
15004,9156,0.7638388276100159
15004,4940,0.7638136744499207
9896,11724,0.7637919783592224
15004,17080,0.7637553811073303
15004,13384,0.7636443972587585
15004,10208,0.7635405659675598
15004,5140,0.7635027170181274
15004,9749,0.76331627368927
17009,10867,0.7632863521575928
15004,9401,0.7632504105567932
15004,1545,0.7631911635398865
14435,15160,0.7631734013557434
15004,3743,0.7630593180656433
4633,10867,0.763056218624115
12745,12691,0.763038694858551
15004,16871,0.7630356550216675
14623,7244,0.7629425525665283
14435,8908,0.7629136443138123
14623,4534,0.7628962993621826
15004,7199,0.7628725171089172
15004,5719,0.7627819180488586
15004,13267,0.7627729177474976
1073,14890,0.7626044154167175
13277,10958,0.7625909447669983
15004,4398,0.7625522017478943
15004,4882,0.7625429034233093
14623,16651,0.762526273727417
9896,17192,0.7625203728675842
13277,13582,0.7624882459640503
14623,12478,0.7624469995498657
15004,713,0.7624367475509644
15004,14410,0.7624086141586304
7941,15160,0.7623435258865356
15004,3852,0.7623063325881958
15004,4403,0.7623024582862854
15004,17227,0.7622969150543213
15004,10282,0.7622337937355042
15004,4819,0.7621801495552063
15004,10384,0.7621536254882812
15004,9517,0.7621330618858337
15004,16436,0.7620885968208313
15004,181,0.762071430683136
15004,8947,0.7620384693145752
15004,16455,0.7619922161102295
15004,16620,0.7619339823722839
15004,14336,0.7619172930717468
15004,11929,0.76190185546875
15004,1211,0.7618917226791382
17009,15160,0.7618792057037354
14623,17190,0.7618434429168701
15004,3441,0.7617870569229126
15004,2824,0.7617804408073425
15004,7117,0.7617670297622681
15004,15524,0.7617638111114502
15004,14246,0.7616699934005737
14623,2874,0.7616540789604187
4633,15160,0.7616482973098755
15004,17161,0.7616353631019592
17009,8908,0.7616337537765503
15004,15655,0.7615824341773987
15004,17475,0.7615770697593689
15004,13761,0.7615281939506531
12745,10958,0.7615019679069519
15004,14310,0.7614920735359192
9896,12325,0.761480450630188
15004,17130,0.7614637017250061
15004,6763,0.7614575624465942
12745,13582,0.7614305019378662
15004,5964,0.7613751888275146
15004,9798,0.7613485455513
9896,7108,0.7613368630409241
15004,6886,0.761333167552948
14623,762,0.7612655162811279
15004,9668,0.7612448334693909
15004,5729,0.7612341046333313
15004,5498,0.7612228989601135
7941,8908,0.7612177133560181
15004,4979,0.7610403299331665
4633,8908,0.7609923481941223
15004,16956,0.7609575986862183
15004,8172,0.7608868479728699
15004,8278,0.7608389854431152
15004,7180,0.7608268857002258
15137,4534,0.7608048319816589
15004,13584,0.7607932090759277
15004,4833,0.7607636451721191
15004,1885,0.7607607841491699
15004,10391,0.7607494592666626
9896,6311,0.7606995105743408
13277,10867,0.7606918215751648
15004,13216,0.7606853246688843
15137,7244,0.7606703042984009
1073,3007,0.7606208920478821
15137,12478,0.7605471611022949
15004,16050,0.760516881942749
14435,7527,0.760509192943573
15004,4482,0.7604737281799316
15004,12146,0.7604500651359558
15004,13770,0.7604455947875977
15004,5156,0.7604054808616638
15137,16651,0.7603912353515625
15004,4835,0.7603074908256531
16523,14890,0.7603053450584412
15004,5896,0.7603042125701904
15004,4152,0.7602424025535583
15004,6086,0.7601757645606995
15004,16188,0.7601116299629211
15004,7069,0.7600409388542175
15004,15409,0.7600114941596985
15004,12986,0.7600105404853821
15004,11721,0.7600074410438538
14623,11724,0.759949803352356
15137,2874,0.7599133253097534
15004,8293,0.7599031925201416
15004,1896,0.7598781585693359
14435,1030,0.7598214149475098
9896,8869,0.759786069393158
15004,8990,0.7597589492797852
15004,7341,0.7596691846847534
15004,17243,0.7596459984779358
12745,10867,0.7596060037612915
15004,14939,0.7595251798629761
15137,762,0.7595046162605286
13277,15160,0.759483277797699
15004,6888,0.7594456672668457
17009,7527,0.7593687176704407
15004,10067,0.7593340277671814
15004,7326,0.7593258023262024
15137,17190,0.7593094706535339
14623,17192,0.7593008279800415
13277,8908,0.7591696977615356
15004,12551,0.7591313123703003
15004,10499,0.7590430974960327
6042,14890,0.759009599685669
15004,2870,0.7589579224586487
15004,15996,0.7589536309242249
15004,10110,0.7589415311813354
15004,14944,0.758903980255127
1073,12691,0.7588879466056824
15004,8694,0.758826732635498
15004,12945,0.7588167786598206
15004,6081,0.7587611675262451
7941,1030,0.758703351020813
15004,17659,0.7586627006530762
9896,9597,0.758659303188324
15004,13764,0.7586466670036316
16523,3007,0.7586199641227722
15004,7656,0.7586132287979126
9896,11257,0.7585886120796204
9896,11777,0.7585563659667969
17009,1030,0.7585399746894836
15004,432,0.7585366368293762
9896,11458,0.7585097551345825
4633,7527,0.7584813237190247
15004,9561,0.7584671974182129
15004,6618,0.7584274411201477
15004,4746,0.758426308631897
15004,1670,0.7584222555160522
15004,5929,0.7583854794502258
12745,15160,0.7583839297294617
7941,7527,0.7583506107330322
12745,8908,0.7583338022232056
15004,8900,0.7583101391792297
15004,8984,0.7582985758781433
15004,14659,0.7582931518554688
15004,542,0.7582246661186218
15004,10528,0.7581917643547058
15004,2663,0.7581902146339417
9896,6944,0.7581578493118286
15004,17084,0.7581401467323303
4633,1030,0.7581382393836975
15004,9089,0.7581223845481873
14623,7108,0.7579941749572754
9057,14890,0.7579700350761414
15004,6179,0.757950484752655
15004,10068,0.7579352855682373
15004,11992,0.7579102516174316
15137,11724,0.7579036355018616
15004,17043,0.7578949332237244
9896,16910,0.7578731179237366
10385,14890,0.7578498125076294
14623,12325,0.7578481435775757
15004,8689,0.757847785949707
15004,13318,0.7577648758888245
15004,16052,0.757662296295166
15004,12597,0.7576603889465332
15004,15149,0.7575656771659851
15004,17245,0.7575445771217346
6042,3007,0.7575341463088989
15004,11715,0.7574630379676819
15004,11609,0.7574570178985596
15004,6233,0.7574382424354553
1073,13582,0.7573639750480652
15004,10984,0.7573369145393372
15004,7795,0.7572486400604248
15004,13542,0.7572442293167114
1073,10958,0.7572082281112671
15004,9500,0.7571753859519958
14623,6311,0.757166862487793
15004,7143,0.7570332288742065
15004,5979,0.7570140957832336
15137,17192,0.757003128528595
12778,14890,0.7568769454956055
15004,15429,0.7568578124046326
15004,14342,0.7567920088768005
15004,6832,0.7567887306213379
13277,7527,0.7567402124404907
15004,16616,0.7567089200019836
15004,4306,0.7566571235656738
15004,3662,0.7566208243370056
15004,15871,0.756608247756958
15004,13625,0.7565975785255432
15004,13200,0.7565903663635254
15004,14800,0.7565584182739258
15004,3512,0.7565444111824036
16523,12691,0.7565346956253052
15004,3440,0.7564746737480164
15004,14702,0.7564234733581543
14435,7244,0.7563820481300354
15004,1447,0.756368100643158
9057,3007,0.7563570737838745
9896,17252,0.7563468217849731
12745,7527,0.7563202977180481
15004,13515,0.7563096284866333
14435,4534,0.7562512159347534
15004,693,0.7562453746795654
15004,15725,0.7562406063079834
15004,14300,0.7562398314476013
15004,13305,0.7562240958213806
15004,12667,0.7561886310577393
15004,8365,0.7561608552932739
15004,3480,0.756150484085083
15004,10121,0.7561243772506714
15004,2387,0.7561190724372864
15004,10150,0.7560864090919495
15004,11229,0.7560569643974304
15004,2699,0.7560406923294067
14435,12478,0.7559996247291565
13277,1030,0.7559930086135864
15004,17536,0.7559549808502197
10385,3007,0.7559387683868408
14435,16651,0.7559266090393066
15004,4810,0.755926251411438
9896,12669,0.7559153437614441
9896,14206,0.7559020519256592
15004,13742,0.755788266658783
9896,420,0.7557079792022705
15004,16199,0.7556850910186768
9896,99,0.7556388974189758
15137,7108,0.7556145787239075
15004,8375,0.7555495500564575
15004,6803,0.7555491924285889
14623,8869,0.7554847002029419
14435,2874,0.7554237842559814
15004,15771,0.7553960084915161
9896,10909,0.7553349733352661
1073,10867,0.7552993297576904
15004,4439,0.7552689909934998
15004,15289,0.7552573680877686
15004,7113,0.755252480506897
15004,4801,0.7552449107170105
15004,695,0.7552433013916016
12778,3007,0.7552365064620972
15004,11718,0.7552018165588379
15004,17175,0.7551438808441162
15004,9861,0.7551364302635193
17009,4534,0.7551363706588745
14435,17190,0.7551017999649048
9896,10119,0.7550678253173828
17009,7244,0.755057692527771
14435,762,0.7550557851791382
16523,13582,0.7549998760223389
15004,14070,0.7549836039543152
15004,5945,0.7549717426300049
7941,4534,0.7549684047698975
15004,7100,0.7549616694450378
12745,1030,0.7549464106559753
15004,3943,0.7548947334289551
14623,11777,0.7548189759254456
14623,11458,0.7547919154167175
16523,10958,0.7547876238822937
15004,14159,0.7547490000724792
7941,7244,0.7547392249107361
15004,13733,0.7547276616096497
15004,17194,0.7547173500061035
15004,8030,0.7547001242637634
17009,12478,0.7546942234039307
4633,7244,0.7546919584274292
15004,11166,0.7546439170837402
15004,13644,0.7546371817588806
7941,12478,0.7546360492706299
15004,5801,0.7546259164810181
15004,14756,0.7546151280403137
15004,6547,0.7546111941337585
15137,6311,0.7546098828315735
6042,12691,0.7545799612998962
15004,8363,0.7545692324638367
4633,4534,0.7545459270477295
15137,12325,0.7545363903045654
15004,12519,0.7545065879821777
17009,16651,0.7544983625411987
15004,6053,0.7544959187507629
7941,16651,0.7544935345649719
14623,9597,0.7544751763343811
15004,11730,0.7544723153114319
15004,13260,0.7544702291488647
15004,13204,0.754461944103241
14623,11257,0.7543812394142151
15004,16565,0.7543339133262634
10385,12691,0.7542506456375122
4633,12478,0.754246175289154
15004,16795,0.7542027235031128
4633,16651,0.7541869282722473
15004,15253,0.7541529536247253
7941,2874,0.7541353106498718
9896,10827,0.7540928721427917
15004,11316,0.7540919780731201
15004,17285,0.7540721297264099
15004,6778,0.7540704011917114
15004,623,0.7540560364723206
17009,17190,0.7539979815483093
15004,17156,0.7539963126182556
9896,14350,0.7539876103401184
9896,6670,0.7539799213409424
14623,6944,0.7539606094360352
15004,11827,0.7539591193199158
15004,10127,0.7539501786231995
17009,2874,0.7539106607437134
15004,856,0.7539004683494568
15004,9512,0.7538567185401917
1073,8908,0.7538437843322754
9896,10957,0.7538421750068665
15004,11479,0.7538020610809326
15004,9182,0.7537710070610046
15004,485,0.7537562251091003
1073,15160,0.7537352442741394
15004,8920,0.7536914944648743
7941,762,0.7536751627922058
9057,12691,0.7536749839782715
15004,15296,0.7536677122116089
15004,7700,0.7536141276359558
14623,16910,0.7535913586616516
4633,2874,0.7535800933837891
15004,6021,0.7535311579704285
16523,10867,0.753480076789856
17009,762,0.7534523606300354
14435,11724,0.7534302473068237
15004,3833,0.7534111738204956
7941,17190,0.7533755898475647
15004,16966,0.7533702254295349
15004,5165,0.7533367872238159
15004,16971,0.7533349990844727
4633,762,0.7533349394798279
4633,17190,0.7533177733421326
15004,12212,0.7532151937484741
15004,5120,0.7532117962837219
15137,8869,0.7531924247741699
15004,1519,0.7531613111495972
15004,9416,0.7531104683876038
12778,12691,0.75306636095047
6042,13582,0.753013014793396
15004,13432,0.7529798150062561
15004,6612,0.7529379725456238
15004,9292,0.7529253363609314
15004,2887,0.7528944611549377
9896,11850,0.7528265714645386
6042,10958,0.7528114914894104
15004,7526,0.7528089880943298
15004,12274,0.7527869343757629
9896,12499,0.7527735829353333
10385,13582,0.7527321577072144
15137,11257,0.7526990175247192
10385,10958,0.7526847124099731
13277,4534,0.7526489496231079
14435,17192,0.7525961399078369
13277,7244,0.7525821924209595
15004,8463,0.7524912357330322
9896,10897,0.7523990273475647
15004,14548,0.7523636817932129
14623,17252,0.7523607015609741
15137,9597,0.7523180842399597
9896,8205,0.752282440662384
9896,8910,0.7522738575935364
17009,11724,0.752223789691925
15004,15970,0.7522167563438416
15004,15270,0.752215564250946
13277,12478,0.7522137761116028
15004,7457,0.7522107362747192
15004,6066,0.7521926760673523
15004,3998,0.7521814703941345
9896,17772,0.7521745562553406
13277,16651,0.7521468997001648
15004,11123,0.7521377801895142
16523,15160,0.7521231770515442
1073,7527,0.7521228790283203
9057,13582,0.7521111965179443
15004,10399,0.7521011233329773
15004,12715,0.7520534992218018
15004,16403,0.7520372867584229
15004,741,0.7520321011543274
15004,10400,0.7520254254341125
7941,11724,0.7519997954368591
15004,1013,0.7519902586936951
9057,10958,0.7519664168357849
12745,7244,0.7519561648368835
15004,17089,0.7518395781517029
15004,3350,0.7518335580825806
6136,14890,0.7518104910850525
17009,17192,0.7517827749252319
9896,546,0.7517682313919067
14623,12669,0.7517601251602173
12745,4534,0.7517469525337219
15004,8925,0.7517375946044922
14623,420,0.7517218589782715
15137,11777,0.7517217993736267
6042,10867,0.751707911491394
14623,14206,0.7517020106315613
15004,12681,0.7516912817955017
16523,8908,0.7516757249832153
4633,11724,0.7516713738441467
15137,16910,0.7516501545906067
15004,9151,0.7516286969184875
9896,7315,0.7516124248504639
15004,14268,0.7515843510627747
15137,6944,0.7515172958374023
15004,8939,0.7515005469322205
9896,13195,0.7514867782592773
15137,11458,0.7514649033546448
12778,13582,0.7514471411705017
12778,10958,0.751446545124054
14623,10119,0.7514334917068481
13277,17190,0.7514185905456543
15004,13658,0.7514172196388245
13277,2874,0.7514100670814514
15004,8664,0.7513808608055115
12745,16651,0.7513619661331177
14623,10909,0.751335084438324
9896,14420,0.751308023929596
14623,99,0.7512893676757812
15004,10901,0.7512821555137634
12745,12478,0.7512322068214417
9896,13586,0.7512275576591492
15004,5891,0.751207172870636
12745,17190,0.7512009739875793
15004,12760,0.7511874437332153
14435,7108,0.7511475682258606
15004,4588,0.7511332035064697
7941,17192,0.7511240243911743
9896,14284,0.7510895729064941
15004,13282,0.7510824799537659
10385,10867,0.7510601878166199
15004,17120,0.7510486245155334
15004,599,0.7510437965393066
15004,12792,0.7510415315628052
13277,762,0.751018226146698
14623,10827,0.750899612903595
15004,6859,0.7508881092071533
15004,3712,0.7508588433265686
14435,12325,0.7508571743965149
9896,16491,0.7508137822151184
15004,14145,0.7508055567741394
15004,5717,0.7507487535476685
15004,5105,0.7507194876670837
9896,7328,0.7506697177886963
4633,17192,0.7506487369537354
15004,14430,0.7506117224693298
9896,12190,0.7505673170089722
9057,10867,0.7505517601966858
1073,1030,0.7505453824996948
9896,14429,0.7505415678024292
12745,2874,0.7504979372024536
15004,3391,0.7504578232765198
15004,15997,0.7503369450569153
17009,7108,0.7503288388252258
6042,15160,0.750311553478241
9896,1548,0.7503092885017395
9896,6796,0.7502411007881165
9896,11217,0.750186562538147
9896,7637,0.7501854300498962
14435,6311,0.7501428723335266
12745,762,0.7501417994499207
9896,12594,0.7501312494277954
14623,6670,0.7501199841499329
15004,14344,0.7500180006027222
15004,12338,0.750015139579773
15004,6138,0.7500031590461731
14623,10957,0.7499866485595703
15137,17252,0.7498679161071777
15004,4917,0.7498587965965271
9896,531,0.7498368620872498
6136,3007,0.7498328685760498
17009,12325,0.7498313784599304
9896,3275,0.7498103976249695
9896,11003,0.7498093247413635
9896,745,0.7497817277908325
7941,7108,0.7497788071632385
16523,7527,0.7497768402099609
9896,13556,0.7497413754463196
14623,14350,0.7497371435165405
9896,13163,0.7497215270996094
15137,14206,0.7497042417526245
13277,11724,0.7496982216835022
9896,13191,0.7496921420097351
15004,7269,0.7496905326843262
10385,8908,0.7496804594993591
12778,10867,0.7496216297149658
9896,9748,0.749613344669342
15004,1961,0.7496016621589661
10385,15160,0.7495962977409363
15004,8784,0.7495594620704651
9896,12957,0.749532163143158
11783,14890,0.7494818568229675
15004,778,0.749464213848114
9896,6722,0.7494537234306335
4633,7108,0.7494139671325684
15004,4932,0.7493911981582642
15004,8648,0.7493691444396973
15004,16608,0.749366044998169
9896,7797,0.7493494749069214
15137,12669,0.7493101358413696
15004,3259,0.7492678761482239
15137,99,0.7492393255233765
17009,6311,0.749206006526947
4633,12325,0.7491872310638428
15004,7691,0.7491512298583984
6042,8908,0.7491158246994019
15137,420,0.7491096258163452
