TF	Target	EdgeWeight
GATA2	TCP11L2	0.010830981656908989
EBF1	BLVRB	0.01080527063459158
EBF1	PIK3IP1	0.010802940465509892
GATA2	TFR2	0.01078399270772934
GATA2	LCP2	0.010780973359942436
GATA2	EMILIN2	0.01077998150140047
FOS	NEAT1	0.010775827802717686
CBFB	ACAP1	0.010773688554763794
GATA2	ITGA6	0.010771078057587147
EBF1	GM4759	0.010767116211354733
EBF1	IFI44	0.010767105035483837
EBF1	UNC93B1	0.010764405131340027
EBF1	ADD2	0.010763353668153286
EBF1	GPR171	0.010757936164736748
EBF1	CD1D1	0.010757477954030037
EBF1	RMND5A	0.010746457614004612
EBF1	ZBTB10	0.010745622217655182
JUN	RGS1	0.010732612572610378
EBF1	MAP4K2	0.010729378089308739
MEF2C	ITGA6	0.01072795782238245
EBF1	CES2G	0.010718354023993015
EBF1	IRF1	0.01071313489228487
GATA2	DUSP1	0.010709102265536785
CBFB	SERPINB1A	0.010700566694140434
EBF1	LMNA	0.010677763260900974
EBF1	SMARCA2	0.010676546953618526
MEF2C	ADGRG3	0.01064461562782526
EBF1	GIMAP5	0.010638252831995487
GATA2	CTNNA1	0.010629561729729176
IRF8	IGHM	0.010619856417179108
SATB1	PLEK	0.010616633109748363
EBF1	TRPS1	0.01060509867966175
CBFB	GM2A	0.010601174086332321
GATA2	TSPO2	0.010592515580356121
MEF2C	NDRG1	0.010588494129478931
EBF1	ANGPT1	0.010568177327513695
EBF1	TSC22D3	0.01054637786000967
GATA2	CNN2	0.010532690212130547
EBF1	CCNB2	0.010524951852858067
GATA2	MMRN1	0.010523395612835884
EBF1	KDM6A	0.010517730377614498
CBFB	SLC22A3	0.01050989143550396
MEF2C	SLA	0.010509394109249115
FOS	DTL	0.010505427606403828
EBF1	RGS2	0.010477101430296898
EBF1	SATB1	0.010457082651555538
GATA2	GM2A	0.010453907772898674
EBF1	GNA13	0.01045229285955429
GATA2	CD84	0.01041540876030922
MEF2C	CTSC	0.010406743735074997
EBF1	MNDAL	0.010405382141470909
MEF2C	PBX1	0.010404365137219429
EBF1	TENT5A	0.010400877334177494
GATA2	GMPR	0.010398170910775661
EBF1	ZFP871	0.01039477251470089
STAT3	CD34	0.010390556417405605
EBF1	H2-OB	0.010386811569333076
GATA2	TMEM176B	0.010386336594820023
JUN	PDE4B	0.01036427915096283
EBF1	TTF1	0.01036391407251358
EBF1	DUSP2	0.0103578707203269
GATA2	RGS19	0.010355890728533268
EBF1	IFI30	0.010354408994317055
JUN	DTL	0.010343874804675579
EBF1	TLE2	0.010328853502869606
CBFB	APOE	0.0103263845667243
EBF1	GIMAP1	0.01032562367618084
FOS	RGS2	0.01031387411057949
GATA2	CD63	0.010313409380614758
EBF1	C1QTNF12	0.010310912504792213
EBF1	FCHSD2	0.010308602824807167
EBF1	NOTCH1	0.010308497585356236
EBF1	JUN	0.010306363925337791
MEF2C	P2RY14	0.010304506868124008
EBF1	TRIB2	0.010299749672412872
MEF2C	GIMAP6	0.010298444889485836
EBF1	NECAP2	0.010277344845235348
EBF1	TNFAIP2	0.01027364656329155
EBF1	KLHL6	0.01027050893753767
FOS	DUSP2	0.010270006954669952
EBF1	ARID3B	0.010262283496558666
GATA2	ENPP4	0.010261119343340397
GATA2	HEATR5A	0.010259349830448627
EBF1	CELA1	0.010244687087833881
EBF1	FLOT2	0.010241658426821232
EBF1	MFSD2B	0.010236340574920177
EBF1	RCSD1	0.010225655511021614
GATA2	LPIN2	0.010217618197202682
EBF1	PRSS50	0.01020604744553566
EBF1	CRNKL1	0.010204019956290722
EBF1	TCP11L2	0.010203623212873936
EBF1	ENDOD1	0.010202933102846146
SPI1	CORO1A	0.010201779194176197
GATA2	KLHL6	0.010201655328273773
MEF2C	LYZ2	0.010196681134402752
CBFB	PKM	0.010187838226556778
EBF1	CLIC4	0.010186581872403622
EBF1	ELL2	0.010183075442910194
EBF1	ZFP30	0.010182811878621578
GATA2	IFITM1	0.010181104764342308
EBF1	MT2	0.010177366435527802
GATA2	NFE2	0.010175852105021477
ELF4	PLAC8	0.010167545638978481
MEF2C	KLHL6	0.010166548192501068
GATA2	GSTM5	0.010165154933929443
EBF1	SLA	0.0101639274507761
MEF2C	CERS5	0.010162578895688057
EBF1	VKORC1L1	0.010160042904317379
MEF2C	RGS1	0.010159189812839031
CBFB	RAB37	0.010155334137380123
MEF2C	CD93	0.01015507709234953
EBF1	LPIN2	0.010147173888981342
EBF1	RUNX2	0.010144063271582127
EBF1	GYPA	0.01014388632029295
EBF1	SPI1	0.010132230818271637
MEF2C	SERPINA3G	0.010122174397110939
EBF1	ATP7B	0.010120782069861889
SPI1	SERPINB1A	0.01011746283620596
EBF1	CTLA2A	0.010112868621945381
EBF1	GM19590	0.010112172923982143
EBF1	PLIN3	0.010111437179148197
EBF1	PBX1	0.010102289728820324
EBF1	TMEM176B	0.010099876672029495
EBF1	CYTH3	0.010099106468260288
EBF1	GATA1	0.010095990262925625
EBF1	GCNT2	0.010095193050801754
SATB1	ADGRG3	0.010094959288835526
EBF1	ESYT2	0.010089446790516376
EBF1	PLCB2	0.010088734328746796
GATA2	SELENOP	0.010084967128932476
MEF2C	ADGRL4	0.010083216242492199
EBF1	CBX7	0.010078380815684795
EBF1	LYZ2	0.010077916085720062
EBF1	SLC25A38	0.01007154118269682
EBF1	BTRC	0.010071346536278725
MEIS1	CTLA2A	0.01006719283759594
EBF1	2610035D17RIK	0.010059931315481663
GATA2	SDSL	0.010051749646663666
GATA2	BLVRB	0.010051727294921875
EBF1	9030619P08RIK	0.010049538686871529
MEF2C	MYCT1	0.010042275302112103
EBF1	APBB1	0.010032931342720985
SATB1	RCSD1	0.0100301094353199
EBF1	TSPAN14	0.010024121031165123
EBF1	EMB	0.010016193613409996
GATA2	PSAT1	0.010011836886405945
CBFB	SNX10	0.010011831298470497
EBF1	TK1	0.01001028809696436
GATA2	ZBTB20	0.010007296688854694
EBF1	ZFP467	0.010004564188420773
CBFB	ZYX	0.009999495930969715
EBF1	CDK19	0.009999457746744156
GATA2	SPNS2	0.009992438368499279
GATA2	CBFB	0.00998472049832344
EBF1	NR4A1	0.009974375367164612
SATB1	H2-OB	0.00997120887041092
SATB1	9030619P08RIK	0.009963293559849262
EBF1	LDHB	0.009950579144060612
RPA2	CDT1	0.009949018247425556
FOXO1	EBF1	0.009944554418325424
GATA2	ATP1B2	0.009943269193172455
GATA2	PDZK1IP1	0.009938985109329224
GATA2	PLCB2	0.009937569499015808
MEF2C	SLC22A3	0.009937121532857418
GATA2	IKZF2	0.009935770183801651
EBF1	CITED4	0.009935187175869942
EBF1	F11R	0.00993178877979517
EBF1	NEAT1	0.009930126368999481
GATA2	ATP2A3	0.009929957799613476
GATA2	RUNX1T1	0.009920692071318626
EBF1	TCIRG1	0.009916529059410095
MEF2C	MPL	0.00991454254835844
EBF1	ST3GAL6	0.009912433102726936
FOS	H2-OB	0.009909010492265224
MEF2C	APOE	0.009905870072543621
GATA2	FZR1	0.009896994568407536
GATA2	TBXAS1	0.009896059520542622
EBF1	DUSP1	0.00989496149122715
EBF1	RGS1	0.009890112094581127
GATA2	LMO4	0.009885149076581001
SATB1	IGHM	0.009869015775620937
EBF1	EPOR	0.009859197773039341
EBF1	HMMR	0.009855222888290882
EBF1	METTL27	0.009848752059042454
EBF1	KLF6	0.009845283813774586
EBF1	ALAD	0.009827802889049053
ELF4	MUC13	0.009826949797570705
CBFB	TRIB2	0.00982422474771738
MEF2C	CBFB	0.009820898063480854
MEF2C	CORO1A	0.009816881269216537
EBF1	NFKBIA	0.009815555065870285
MEF2C	RAB37	0.009811467491090298
FOXO1	LY6A	0.009810633026063442
EBF1	RGCC	0.009809729643166065
MEF2C	FES	0.009807279333472252
GATA2	FES	0.009804862551391125
EBF1	ADSSL1	0.00980431865900755
MEF2C	GPR171	0.009801809675991535
EBF1	ZYX	0.009800461120903492
EBF1	PCLAF	0.009791852906346321
FOXO1	IGHM	0.00979032926261425
CBFB	ARHGEF18	0.009787347167730331
MEF2C	VIM	0.009785480797290802
EBF1	GSTM1	0.009783254005014896
FOS	PLAC8	0.009783120825886726
MEF2C	DOK2	0.009782371111214161
EBF1	D1ERTD622E	0.00978129543364048
GATA2	MT1	0.009776372462511063
EBF1	XPR1	0.009774376638233662
CBFB	CTLA2A	0.009774097241461277
SPI1	EMB	0.009774001315236092
GATA2	SERPINA3G	0.009756880812346935
MEF2C	MUC13	0.009751851670444012
EBF1	SERPINF1	0.009746761992573738
EBF1	ELF4	0.009741164743900299
EBF1	PLPPR3	0.00973459891974926
EBF1	UBR1	0.009730517864227295
EBF1	CDCA3	0.009723176248371601
EBF1	AFF4	0.0097203329205513
GATA2	AP3S1	0.009715340100228786
EBF1	IKZF1	0.009714135900139809
GATA2	YPEL3	0.009713394567370415
EBF1	LMBRD1	0.009706074371933937
EBF1	SPO11	0.009703805670142174
CBFB	TES	0.009701213799417019
GATA2	GNG11	0.009699633345007896
EBF1	PLAC8	0.009697510860860348
EBF1	NRF1	0.00969240628182888
MEF2C	BTK	0.00968690775334835
EBF1	HOXA9	0.009686851873993874
MEIS1	PTGS1	0.009679648093879223
EBF1	IFI203	0.009666570462286472
GATA2	CD63-PS	0.009663529694080353
EBF1	ZFP592	0.009662010706961155
EBF1	RRM2	0.00965314731001854
GATA2	CES2G	0.009644720703363419
EBF1	LEPROT	0.00963788665831089
MEF2C	IGHM	0.009630672633647919
CBFB	POLD1	0.009628755040466785
EBF1	ZFP275	0.009625356644392014
FOS	RCSD1	0.009623315185308456
EBF1	2610301B20RIK	0.009622671641409397
EBF1	PRDM4	0.009622077457606792
EBF1	DNAJC10	0.009621847420930862
MEIS1	MUC13	0.009621204808354378
EBF1	SSX2IP	0.009620233438909054
RPA2	UHRF1	0.009618706069886684
EBF1	EGR1	0.009612920694053173
GATA2	EMILIN1	0.009609850123524666
EBF1	AW112010	0.009609514847397804
FOS	POT1A	0.009608158841729164
EBF1	RNASEL	0.009607185609638691
GATA2	MFGE8	0.00959694292396307
EBF1	MEF2C	0.009596367366611958
EBF1	TPX2	0.009593868628144264
SATB1	TES	0.009592939168214798
MEF2C	SERPINB1A	0.009583749808371067
GATA2	RNASE6	0.00958296749740839
EBF1	PHACTR2	0.009580196812748909
SATB1	LCP1	0.009578919038176537
GATA2	RAB32	0.00957062654197216
EBF1	CD84	0.009566191583871841
EBF1	REXO4	0.009561031125485897
EBF1	TMEM164	0.00956010166555643
EBF1	ST8SIA4	0.00955490954220295
IRF8	CD93	0.009553906507790089
IRF8	EBF1	0.009548533707857132
EBF1	WDR45B	0.009542346931993961
EBF1	CTLA2B	0.009541883133351803
RAD21	CCNB2	0.009540112689137459
MEIS1	ZYX	0.009536436758935452
EBF1	ARHGAP4	0.009534306824207306
GATA2	KRT18	0.009531554765999317
CBFB	ANGPT1	0.009530585259199142
EBF1	AQP9	0.009524735622107983
EBF1	ARHGAP15	0.009522946551442146
MEF2C	CD9	0.009522316977381706
GATA2	GDF3	0.009514285251498222
EBF1	MARCH6	0.00951407477259636
EBF1	PCP4L1	0.009510079398751259
GATA2	INPP5B	0.009508633986115456
EBF1	TMEM173	0.00950113870203495
EBF1	GFI1	0.009500011801719666
EBF1	CCNB1	0.009496795944869518
GATA2	ANXA5	0.009496367536485195
EBF1	TRIB3	0.009493371471762657
IRF8	SATB1	0.009488639421761036
EBF1	RCOR1	0.009487486444413662
MEF2C	PTGS1	0.009485617280006409
EBF1	TMEM176A	0.009482967667281628
EBF1	TAB1	0.009480980224907398
EBF1	ARHGEF6	0.009475670754909515
GATA2	CD55	0.009474586695432663
MEIS1	GNG11	0.009472710080444813
SATB1	CORO1A	0.009471031837165356
MEIS1	TMEM176B	0.009467195719480515
GATA2	EPOR	0.00946569349616766
EBF1	EYA1	0.009465299546718597
RPA2	HELLS	0.009461121633648872
EBF1	NFAT5	0.009460756555199623
EBF1	CBFB	0.00946029182523489
EBF1	TSPAN33	0.009459491819143295
GATA2	TSC22D3	0.009457588195800781
SPI1	PLAC8	0.009457412175834179
SATB1	RUNX2	0.009456870146095753
EBF1	ASF1B	0.009446728974580765
MEF2C	BTG2	0.009438645094633102
EBF1	KIF11	0.009436816908419132
EBF1	GOLM1	0.009435833431780338
EBF1	SP4	0.0094327786937356
GATA2	USP4	0.00942935235798359
MEF2C	JUN	0.009427809156477451
EBF1	EPDR1	0.009427128359675407
EBF1	TIFA	0.009418385103344917
GATA2	UAP1L1	0.009411202743649483
EBF1	PSEN2	0.009405868127942085
EBF1	ANXA1	0.009400551207363605
EBF1	CD93	0.009397250600159168
GATA2	SNAP23	0.009396475739777088
GATA2	INCENP	0.009396159090101719
EBF1	ANKLE1	0.009395656175911427
EBF1	URB2	0.009390944615006447
EBF1	TAF1	0.009385116398334503
GATA2	KLF6	0.009384213015437126
GATA2	PRKCQ	0.009383113123476505
MEF2C	PLXNC1	0.009375755675137043
EBF1	UBE2C	0.009374678134918213
MEF2C	ACAP1	0.009374178014695644
GATA2	STOM	0.009373929351568222
CBFB	CORO1A	0.009372892789542675
MEIS1	MYCT1	0.009372454136610031
EBF1	COL5A1	0.009371097199618816
SATB1	CD48	0.009364614263176918
CBFB	GATA2	0.009359755553305149
EBF1	MYCT1	0.009356319904327393
EBF1	STEAP3	0.009350942447781563
GATA2	NOP2	0.009346858598291874
MEF2C	ZEB2	0.00934606697410345
MEF2C	ANXA4	0.009343348443508148
RPA2	TIPIN	0.009343137964606285
EBF1	SERPINB1A	0.009338407777249813
ESR1	GM19590	0.00933756586164236
EBF1	ATG4B	0.009331480599939823
EBF1	OPTN	0.00933013204485178
EBF1	PHF10	0.009324020706117153
EBF1	EPS15	0.009315512143075466
EBF1	FUCA2	0.009313768707215786
IRF8	ST8SIA4	0.009310571476817131
GATA2	GMFB	0.00930889043956995
SATB1	LIMD2	0.009307281114161015
FOS	HIST1H2BC	0.009306920692324638
CBFB	PLEK	0.009306823834776878
EBF1	CD82	0.009306718595325947
EBF1	ZFP322A	0.009300895035266876
EBF1	GM8995	0.009299742989242077
MEF2C	ZBTB20	0.009296610951423645
IRF8	PLAC8	0.009293735958635807
EBF1	CD34	0.00929342396557331
EBF1	VHL	0.009291531518101692
EBF1	CD63	0.009288755245506763
FOS	VIM	0.009286429733037949
EBF1	GMFB	0.009284589439630508
GATA2	P2RX4	0.009282468818128109
NFAT5	F11R	0.009274652227759361
EBF1	RB1	0.00926700234413147
EBF1	AHR	0.009263037703931332
EBF1	APLP2	0.009262867271900177
EBF1	VIM	0.009262348525226116
MEF2C	IFI203	0.009262246079742908
EBF1	ID2	0.00925715733319521
CBFB	MCM2	0.009250212460756302
MEF2C	GALK2	0.009250025264918804
EBF1	SERPINA3G	0.009244772605597973
EBF1	SIGIRR	0.009234940633177757
MEIS1	GRN	0.009227639064192772
FOXO1	MECOM	0.00922759436070919
EBF1	MNS1	0.009227232076227665
MEF2C	FOS	0.009226898662745953
EBF1	ZFP945	0.009222236461937428
GATA2	WLS	0.009219030849635601
SATB1	PLPPR3	0.009218260645866394
EBF1	TANGO2	0.009214313700795174
MEF2C	PLEC	0.009208493866026402
SPI1	RGS19	0.009206058457493782
MEF2C	XPC	0.009202877059578896
SATB1	SPI1	0.00920143723487854
SATB1	IFI203	0.0092010498046875
EBF1	RTP4	0.00918438658118248
EBF1	NUP155	0.009183686226606369
GATA2	RASA3	0.00917841400951147
EBF1	TNFAIP8	0.009175602346658707
MEF2C	DOCK2	0.009172150865197182
MEIS1	PBX1	0.00916883535683155
EBF1	NSD2	0.009167829528450966
GATA2	FEM1A	0.009166947565972805
EBF1	DDX58	0.009166745468974113
ELF4	ZYX	0.009166047908365726
EBF1	PRC1	0.009162859059870243
MEF2C	RASA3	0.009159799665212631
EBF1	CERS4	0.009156798012554646
GATA2	BCAP29	0.00915633887052536
CBFB	MEF2C	0.00915525946766138
GATA2	H1F0	0.009150933474302292
EBF1	CCNA2	0.009147384203970432
GATA2	ADK	0.009144921787083149
EBF1	GPR180	0.009144407697021961
EBF1	HIST1H2BC	0.009144348092377186
MEF2C	PLAC8	0.009144208393990993
EBF1	TNFRSF13B	0.009141926653683186
SATB1	ADGRL4	0.00914069078862667
EBF1	CDK1	0.009139287285506725
GATA2	ANXA2	0.009139100089669228
EBF1	RASA3	0.009138801135122776
JUN	NEAT1	0.00913662277162075
EBF1	THRB	0.009135701693594456
EBF1	HERC4	0.009134110994637012
CBFB	NUSAP1	0.009133613668382168
EBF1	PCYT1A	0.009130880236625671
EBF1	NEURL3	0.009127003140747547
GATA2	ATG16L1	0.009126917459070683
GATA2	ZFP945	0.009123225696384907
EBF1	PEAR1	0.009122828021645546
EBF1	CTSC	0.00911669060587883
EBF1	CDC45	0.009114861488342285
GATA2	GRN	0.009113711304962635
GATA2	HMGB2	0.009107979945838451
SATB1	IRF1	0.009107844904065132
GATA2	TVP23B	0.009101012721657753
IRF8	TMEM173	0.009100159630179405
MEF2C	ARHGAP15	0.009097659960389137
GATA2	PHACTR2	0.009093871340155602
EBF1	IGKC	0.009092416614294052
FOXO1	NFKBIA	0.009090367704629898
EBF1	1700006J14RIK	0.009089844301342964
EBF1	INPP1	0.009089785628020763
MEF2C	TES	0.009087962098419666
MEF2C	RGS19	0.009087887592613697
RAD21	BIRC5	0.009087612852454185
EBF1	NFXL1	0.009086636826395988
EBF1	NUP88	0.00908610038459301
GATA2	DNAJC11	0.009085518307983875
EBF1	MYB	0.009085265919566154
MEF2C	CD48	0.009082503616809845
EBF1	RABGGTB	0.009082039818167686
MEIS1	LYZ2	0.009081237949430943
EBF1	ST6GALNAC4	0.009080260060727596
GATA2	CORO1A	0.009078869596123695
EBF1	ANXA5	0.009075447916984558
GATA2	EPDR1	0.009072371758520603
EBF1	SERPINB9	0.009067997336387634
EBF1	BTG2	0.009064409881830215
EBF1	OASL2	0.009062693454325199
FOXO1	HLF	0.009059310890734196
JUN	APOE	0.009058210067451
EBF1	UBAP1	0.009055870585143566
EBF1	CYTIP	0.009055317379534245
GATA2	MNS1	0.009053667075932026
EBF1	TMEM56	0.009053446352481842
EBF1	PRIM2	0.009053084999322891
SATB1	GM2A	0.009052143432199955
EBF1	BUB1	0.009046808816492558
GATA2	YBX1	0.009045666083693504
SATB1	NAPSA	0.009045559912919998
GATA2	ZFP397	0.009043032303452492
EBF1	TACC3	0.009042282588779926
GATA2	VAV1	0.009040648117661476
EBF1	PLEC	0.00904009398072958
EBF1	ANXA4	0.009039780125021935
MEIS1	MYCN	0.009037475101649761
EBF1	SETD2	0.009036318399012089
GATA2	KLHL22	0.009030480869114399
GATA2	SP100	0.009026170708239079
EBF1	ASNS	0.009024650789797306
MEIS1	PKM	0.009024521335959435
ELF4	POLE3	0.0090235760435462
ELF4	IKZF2	0.009011788293719292
FOS	TRIB2	0.009011669084429741
EBF1	GATA2	0.009005656465888023
GATA2	HIST1H1C	0.00900155957788229
EBF1	SPPL2B	0.009000731632113457
EBF1	MMRN1	0.008996293880045414
FOS	ADAMTS10	0.00899581890553236
EBF1	CAMK1	0.00899496115744114
GATA2	H2-DMB1	0.008992349728941917
EBF1	IL21R	0.008989479392766953
GATA2	YBX3	0.008986207656562328
EBF1	TVP23B	0.008984997868537903
EBF1	PQLC3	0.008984103798866272
EBF1	HACD4	0.008984038606286049
EBF1	KLF3	0.00898399855941534
GATA2	LRRFIP1	0.008982980623841286
FOS	CSRP3	0.008981466293334961
EBF1	STOM	0.008981398306787014
GATA2	HNRNPAB	0.00897854845970869
CBFB	CNN2	0.008976535871624947
GATA2	MAN2A2	0.00897630862891674
EBF1	PJA2	0.008975069969892502
CBFB	PPIC	0.008969860151410103
EBF1	CPT1A	0.008969857357442379
EBF1	MFNG	0.008969040587544441
EBF1	SELENOP	0.008967659436166286
MEIS1	CORO1A	0.008964860811829567
CBFB	CSRP3	0.008963681757450104
MEF2C	H2-DMB1	0.008962368592619896
EBF1	LMO4	0.008956978097558022
GATA2	HDGF	0.008950753137469292
GATA2	ZFP871	0.008946157060563564
STAT3	FES	0.00894507858902216
GATA2	PIK3IP1	0.008941620588302612
GATA2	DOCK2	0.008937079459428787
EBF1	SMC2	0.008936102502048016
MEF2C	PDE4B	0.008935824036598206
EBF1	DPP8	0.008935539983212948
SPI1	ADGRL4	0.008932393975555897
CBFB	BTK	0.008931916207075119
EBF1	UAP1L1	0.008930756710469723
GATA2	TRIM47	0.0089305080473423
CBFB	RRM1	0.008930318988859653
RPA2	MCM2	0.00892900861799717
EBF1	MCTP1	0.008927903138101101
ELF4	ANXA2	0.008926544338464737
MEF2C	GM2A	0.008919887244701385
SATB1	ST8SIA4	0.008918331936001778
SATB1	IRF8	0.008915383368730545
EBF1	CUL3	0.008914087899029255
GATA2	MEF2C	0.008911381475627422
RPA2	RRM1	0.008910810574889183
MEIS1	ZEB2	0.00891053956001997
EBF1	XK	0.008908728137612343
SPI1	TMEM173	0.008907666429877281
EBF1	SLC25A45	0.008906956762075424
GATA2	FOS	0.00890643522143364
STAT3	VIM	0.008906182833015919
SATB1	AW112010	0.008905946277081966
EBF1	PICALM	0.008905792608857155
EBF1	PRKAA1	0.008903516456484795
MEIS1	CD9	0.008903278037905693
EBF1	APOE	0.008902262896299362
IRF8	UNC93B1	0.008901909925043583
RPA2	DHFR	0.008893541060388088
GATA2	PLIN2	0.00889082346111536
IRF8	CD48	0.008887875825166702
GATA2	MCM7	0.008886954747140408
EBF1	GOSR2	0.008884786628186703
FOXO1	ZBTB20	0.008881849236786366
GATA2	GT(ROSA)26SOR	0.008877526968717575
MEF2C	H2-OB	0.008873281069099903
MEF2C	TBC1D10C	0.008872601203620434
