TF	Target	EdgeWeight
TRIM28	YBX1	0.008927665650844574
TP53	ERCC-00130	0.00892533641308546
CTNNB1	HCFC1	0.00892429705709219
NANOG	ZIC2	0.008920952677726746
POU5F1	PMAIP1	0.008918349631130695
EOMES	PRTG	0.00891108438372612
HAND2	TRIM22	0.00890926830470562
POU5F1	ETV4	0.008908656425774097
GATA3	BMP2	0.008904481306672096
NANOG	KAL1	0.008892419748008251
TRIM28	MRS2	0.00889109168201685
TP53	SPIB	0.008888590149581432
NANOG	POLR3G	0.008888090029358864
GATA2	LEF1	0.008880947716534138
SOX2	PTPRZ1	0.008874907158315182
TRIM28	MCM2	0.00887406524270773
LEF1	GATA3	0.008872798644006252
CTNNB1	AGL	0.0088706249371171
GATA3	MFAP4	0.008870035409927368
TP53	ZFP42	0.00886834878474474
JUND	ZNF471	0.008867361582815647
NANOG	USP44	0.008866687305271626
EOMES	SLC39A8	0.008863850496709347
SOX2	NFE2L3	0.008858333341777325
SOX2	HAND2	0.008854719810187817
TRIM28	POU5F1	0.008851829916238785
POU5F1	TRIM28	0.00885061826556921
TFAP2A	FOXD3	0.00885024480521679
CTNNB1	CAMK2D	0.008848264813423157
TFAP2A	SFRP2	0.008840959519147873
CTNNB1	PHLDA1	0.008839714340865612
JUND	GABRB2	0.008836633525788784
GATA2	HAND1	0.00883423537015915
GATA3	SLC39A8	0.008831161074340343
GATA3	ODC1	0.008825945667922497
EOMES	HLA-DQB1	0.008825245313346386
JUND	CTBP1	0.00881632138043642
CTNNB1	NLGN4X	0.008815731853246689
CTNNB1	ERCC-00060	0.008814205415546894
PRDM1	PTGR1	0.00880727544426918
GATA2	HOXB6	0.008801961317658424
TP53	NONO	0.008792940527200699
CTNNB1	DDAH1	0.008790056221187115
NANOG	KAT7	0.008788345381617546
CTNNB1	FAM117B	0.008788247592747211
NANOG	GABRB3	0.008786614052951336
TRIM28	ODC1	0.008784858509898186
PRDM1	CPE	0.00878287572413683
TFAP2A	TBX20	0.008779499679803848
GATA3	MRS2	0.008776160888373852
TRIM28	TCOF1	0.008773881010711193
GATA3	CA2	0.008773691952228546
TP53	PFKFB2	0.008769648149609566
GATA6	CER1	0.008765937760472298
AR	GRHL1	0.008765623904764652
PRDM1	STC1	0.00876554660499096
EOMES	SERHL2	0.008763456717133522
PRDM1	GYPB	0.008758272975683212
TP53	CCND1	0.008754024282097816
CTNNB1	POU2F1	0.008746852166950703
CTNNB1	PRDM14	0.008745369501411915
CTNNB1	PDCD4	0.008744015358388424
TFAP2A	SIX6	0.008743500337004662
LEF1	HAND1	0.008743452839553356
TP53	LRAT	0.008742067962884903
POU5F1	CLDN10	0.008738260716199875
CTNNB1	SMAD2	0.008734642527997494
POU5F1	ZNF589	0.008727704174816608
PRDM1	CCDC81	0.008723701350390911
POU5F1	ARID3B	0.008711096830666065
TP53	PSIP1	0.00870713870972395
TP53	ERCC-00060	0.008703461848199368
TP53	DNMT1	0.008701592683792114
AR	ID1	0.008699334226548672
TFAP2A	EPCAM	0.008698689751327038
SOX2	ARNT2	0.00869262870401144
SOX17	S1PR3	0.008691137656569481
SOX2	RORB	0.008689962327480316
TRIM28	HMGN2	0.008689363487064838
NANOG	VASH2	0.008689053356647491
TP53	ERCC-00096	0.008689049631357193
GATA2	TBX3	0.008687970228493214
TRIM28	U2AF1	0.008682847023010254
TEAD4	ID1	0.008664148859679699
PRDM1	SERHL2	0.008660448715090752
SOX2	HDAC9	0.008658499456942081
TFAP2A	RORB	0.008657164871692657
SOX2	ELAVL2	0.00865714531391859
TP53	SFRP1	0.008657139725983143
JUND	ALYREF	0.008650555275380611
EOMES	KLF8	0.008647328242659569
CTNNB1	KIAA1467	0.008645509369671345
GATA3	HEG1	0.008645148947834969
POU5F1	RRAS2	0.008641337044537067
POU5F1	KAL1	0.008641054853796959
TP53	PHC1	0.008640963584184647
SOX17	MATN3	0.008637715131044388
EOMES	ELMO1	0.008635473437607288
JUND	CUX1	0.008635436184704304
CTNNB1	NPM1	0.008626407012343407
NANOG	DNMT3B	0.00861839298158884
GATA3	TFAP2A	0.008615232072770596
TP53	SEMA3A	0.008614418096840382
EOMES	HDGF	0.00861381832510233
AR	PER3	0.008612710051238537
TFAP2A	HDAC9	0.008610696531832218
CTNNB1	CLDN11	0.008605965413153172
GATA6	PLXNA2	0.008604892529547215
TP53	PPARA	0.008603879250586033
TP53	ERCC-00046	0.008600766770541668
TRIM28	HNRNPD	0.008598445914685726
LEF1	HOXB6	0.00859147123992443
PRDM1	MYCT1	0.008590645156800747
NANOG	CTNNB1	0.008588501252233982
NANOG	DPYSL3	0.00858395453542471
TFAP2A	FOXJ1	0.008579381741583347
TFAP2A	SOX3	0.008578401058912277
SOX2	MYCN	0.008576418273150921
AR	TRERF1	0.00857623666524887
TP53	MIF	0.008575386367738247
TP53	NAA15	0.008572564460337162
LEF1	BAMBI	0.008571814745664597
TP53	IRF1	0.008566898293793201
HAND2	HOPX	0.008566644042730331
CTNNB1	RNPS1	0.008563877083361149
TRIM28	RNPS1	0.008563116192817688
TP53	FZD5	0.00856176856905222
EOMES	ENC1	0.00856091734021902
HAND2	TRERF1	0.008560704998672009
TRIM28	EWSR1	0.008557374589145184
GATA6	BMP2	0.008556753396987915
CTNNB1	SLC39A11	0.008556504733860493
DNMT3B	PHC1	0.008553008548915386
PRDM1	CYP26A1	0.0085524907335639
POU5F1	POLR2G	0.008552045561373234
JUND	CYP1B1	0.008548494428396225
SOX2	KHDRBS2	0.008543740026652813
GATA4	DLC1	0.008542374707758427
CTNNB1	NT5DC3	0.00853664893656969
SOX2	CREB3L4	0.0085355956107378
GATA2	BAMBI	0.00853380560874939
POU5F1	HMGA1	0.008529480546712875
CTNNB1	PTPRZ1	0.008528636768460274
AR	SOX2	0.008528347127139568
TRIM28	FUS	0.008527382276952267
NANOG	LECT1	0.008526794612407684
HAND2	HDAC9	0.008525402285158634
EOMES	BAMBI	0.008520982228219509
CTNNB1	ST8SIA4	0.00851898081600666
CTNNB1	PHF17	0.008517385460436344
TFAP2A	POU5F1	0.008515688590705395
GATA4	CER1	0.008512111380696297
POU5F1	KAT7	0.008510936051607132
POU5F1	NTS	0.008510471321642399
EOMES	MCC	0.008497422561049461
GATA3	RAB31	0.008494986221194267
POU5F1	SLA2	0.00849231332540512
TP53	KIAA1467	0.008491575717926025
POU5F1	SF1	0.008490909822285175
CTNNB1	GPC3	0.008489895612001419
TRIM28	HNRNPK	0.00848960317671299
TP53	MDM4	0.008487782441079617
EOMES	ERBB4	0.008487538434565067
TP53	CRX	0.008485771715641022
SOX2	ZNF165	0.008474279195070267
PRDM1	ERBB4	0.008474105037748814
POU5F1	SLC39A8	0.008473698049783707
SOX2	NKX3-1	0.008473490364849567
POU5F1	RAX2	0.008473205380141735
SOX2	SP110	0.008472591638565063
CTNNB1	MIF	0.008463791571557522
TFAP2A	HAND2	0.008460881188511848
JUND	PCDH10	0.008459881879389286
CTNNB1	TRIM2	0.008459439501166344
JUND	SERHL2	0.008458339609205723
CTNNB1	TRIM28	0.008457821793854237
TFAP2A	LEF1	0.008455837145447731
HAND2	MEIS1	0.008452015928924084
HAND2	POU2F2	0.008451264351606369
TFAP2A	MSX1	0.008449667133390903
CTNNB1	SALL2	0.008445879444479942
JUND	DKK1	0.008445657789707184
EOMES	VIM	0.008445579558610916
GATA3	ASNS	0.00844408106058836
GATA3	GATA2	0.008443469181656837
CTNNB1	PFKFB2	0.00844180304557085
CTNNB1	KHSRP	0.008441758342087269
TP53	AK4	0.008439886383712292
TFAP2A	GATA3	0.00843981746584177
CTNNB1	HNRNPK	0.00843870174139738
CTNNB1	GLMN	0.008437665179371834
JUND	HDGF	0.008436420932412148
TP53	RAX2	0.008434887044131756
EOMES	GYPB	0.008434614166617393
SOX2	AR	0.008434471674263477
NANOG	PROM1	0.008433807641267776
EOMES	AFF1	0.008433116599917412
POU5F1	SALL3	0.00843137875199318
CTNNB1	POU5F1	0.008429472334682941
SOX17	ELOVL2	0.008426113985478878
TFAP2A	BMPR1A	0.00842293817549944
TP53	POLR2D	0.008420761674642563
TP53	ERCC-00009	0.008419625461101532
SNAI2	FOXF1	0.008417054079473019
CTNNB1	DUSP4	0.008416932076215744
TFAP2A	ARNT2	0.008415646851062775
TP53	FUBP1	0.008413387462496758
GATA3	PITX2	0.008413032628595829
CTNNB1	SSB	0.008411322720348835
AR	TRIM22	0.008410514332354069
TRIM28	DDX54	0.008408565074205399
NANOG	JMJD1C	0.008403901010751724
HAND2	SP110	0.008398341946303844
PRDM1	ABCA1	0.00839780643582344
POU5F1	ETV1	0.008395127020776272
CTNNB1	CPE	0.00839321967214346
GATA2	FOXF1	0.008391570299863815
POU5F1	FOXN3	0.008390387520194054
EOMES	CYP1B1	0.008388688787817955
SOX2	PPARGC1B	0.008386555127799511
EOMES	AMIGO2	0.008385058492422104
TP53	STK17B	0.008384342305362225
POU5F1	HNRNPAB	0.00838217232376337
TP53	IGDCC4	0.008380522951483727
CTNNB1	PPP1R9A	0.008380187675356865
HAND2	ASB9	0.00837795715779066
GATA3	SNAI1	0.008377092890441418
GATA4	LHX1	0.008377082645893097
EOMES	COL5A2	0.008376619778573513
TP53	ABCA1	0.008375804871320724
JUND	COL4A1	0.008371096104383469
SOX2	ASB9	0.008369670249521732
TFAP2A	GRHL1	0.00836940947920084
POU5F1	TP53	0.008368571288883686
LEF1	GAD1	0.008364006876945496
POU5F1	TLR7	0.008361448533833027
NANOG	SALL2	0.008357717655599117
EOMES	ITGA5	0.008357335813343525
EOMES	NFKBIA	0.008356615900993347
AR	ELAVL2	0.008355217054486275
CTNNB1	ERCC-00002	0.008351785130798817
POU5F1	HNRNPD	0.008350519463419914
SOX2	MMP16	0.00834717694669962
MLLT3	ACTC1	0.008347162045538425
TFAP2A	MEIS1	0.008345823734998703
JUND	NFKBIA	0.008344453759491444
TP53	HIF3A	0.008342056535184383
MLLT3	CRHBP	0.008342037908732891
GATA3	TRIM28	0.008340293541550636
SOX2	ANXA3	0.00834004208445549
GATA3	POU5F1	0.008339906111359596
NANOG	SEMA3A	0.008339272812008858
TFAP2A	AR	0.0083383210003376
TFAP2A	ODC1	0.008335880003869534
AR	HAND2	0.008332791738212109
CTNNB1	CCKBR	0.008332137018442154
AR	TFAP2A	0.00833142176270485
TFAP2A	ASNS	0.008327987976372242
CTNNB1	COL4A1	0.008325525559484959
CTNNB1	JUND	0.008325271308422089
EOMES	GATA3	0.008325177244842052
NANOG	BMPR1A	0.008324455469846725
GATA3	SIPA1L2	0.008324231021106243
PRDM1	DUSP4	0.00832367967814207
CTNNB1	CCDC80	0.008318834006786346
TRIM28	SFPQ	0.00831662118434906
GATA3	APLNR	0.008316613733768463
NANOG	FUS	0.00831309612840414
TRIM28	E2F3	0.008312540128827095
NANOG	PMAIP1	0.008311985060572624
EOMES	ROR2	0.008311167359352112
TFAP2A	GATA2	0.008304511196911335
NANOG	CLDN10	0.008302287198603153
TP53	STC1	0.008299499750137329
EOMES	TRDN	0.008299150504171848
EOMES	ALPK2	0.00829507876187563
CTNNB1	SYNC	0.008293531835079193
AR	LMO3	0.008292962796986103
TP53	ZKSCAN1	0.008291102014482021
NANOG	ETV1	0.008289416320621967
POU5F1	AGPAT5	0.008289264515042305
CTNNB1	CD200	0.008286027237772942
PRDM1	ELOVL2	0.008283988572657108
JUND	AES	0.008279040455818176
TP53	TRIM28	0.008276337757706642
TRIM28	HDGF	0.008268561214208603
SOX2	VASH2	0.008267980068922043
NANOG	GLMN	0.008267325349152088
TFAP2A	NR0B1	0.008265718817710876
TRIM28	MAFG	0.008264550007879734
CTNNB1	PAM	0.008263717405498028
EOMES	LZTS1	0.008263682946562767
PRDM1	CCKBR	0.008262897841632366
POU5F1	ZNF202	0.008262373507022858
JUND	ST8SIA4	0.008262088522315025
TP53	NT5DC3	0.008261842653155327
TRIM28	MYBBP1A	0.008260536938905716
TP53	CBFA2T2	0.008250856772065163
TFAP2A	PER3	0.008250819519162178
NANOG	RRAS2	0.008247309364378452
SOX17	GATM	0.008245210163295269
JUND	GYPE	0.008243347518146038
SOX2	GLDC	0.008242523297667503
TRIM28	POLR3G	0.008239124901592731
CTNNB1	PBXIP1	0.008238854818046093
TFAP2A	RARG	0.008232267573475838
GATA3	PRTG	0.008228568360209465
TFAP2A	TPD52	0.008228234946727753
TRIM28	SNRPD1	0.008225210011005402
PRDM1	ACOX3	0.008224759250879288
POU5F1	KHSRP	0.00822455808520317
LEF1	RAB31	0.00822450127452612
JUND	H1F0	0.008221343159675598
CTNNB1	GABRB3	0.008219045586884022
NANOG	ZFP42	0.00821744091808796
POU5F1	DNMT3B	0.008215934038162231
EOMES	LIFR	0.008214174769818783
LEF1	SNAI2	0.008214102126657963
TP53	PPP1R9A	0.008211820386350155
POU5F1	GAD1	0.00820727739483118
NANOG	ID1	0.008207273669540882
POU5F1	GLDC	0.0082057761028409
EOMES	SEMA3E	0.008203702047467232
LEF1	CYP1B1	0.008202044293284416
CTNNB1	POLR2A	0.008201099932193756
SOX2	NR0B1	0.008199016563594341
PRDM1	OXTR	0.00819668360054493
CTNNB1	ERCC-00130	0.008189398795366287
POU5F1	DCLK1	0.008189234882593155
EOMES	BMP4	0.008188982494175434
PRDM1	GATM	0.00818786770105362
GATA4	CYP26A1	0.0081845847889781
TP53	FOXK1	0.008184103295207024
TP53	HMGA1	0.008183802478015423
CTNNB1	GATM	0.008183232508599758
NANOG	GPC3	0.008182852528989315
JUND	VHL	0.008180993609130383
CTNNB1	ZNF589	0.008180417120456696
PRDM1	MANEA	0.008179282769560814
CTNNB1	OXTR	0.008177912794053555
JUND	MDM4	0.008171746507287025
EOMES	PITX2	0.008171514607965946
TRIM28	SRC	0.008170029148459435
AR	ERCC-00053	0.0081681739538908
SOX2	SFRP2	0.008166799321770668
TP53	EWSR1	0.008163361810147762
CTNNB1	CNBP	0.008162382990121841
AR	NKX3-1	0.008161560632288456
TRIM28	GATAD2A	0.008161017671227455
CTNNB1	SH3BGRL2	0.00815996341407299
TP53	SRSF10	0.008159023709595203
TFAP2A	ZNF219	0.008152893744409084
AR	HOXB4	0.008149251341819763
GATA2	PITX2	0.008148524910211563
CTNNB1	ZNF516	0.008147899992763996
GATA3	KDR	0.008145707659423351
TFAP2A	HOXB4	0.008144985884428024
TP53	ZNF471	0.008143678307533264
JUND	HLA-DRB1	0.00814336258918047
HAND2	TWIST1	0.008142161183059216
AR	NR0B1	0.008142107166349888
SOX2	CD200	0.008141809143126011
TP53	UHRF1	0.008140143938362598
POU5F1	TRIP6	0.00813829991966486
TP53	XRCC5	0.008137151598930359
GATA6	DLC1	0.00813561026006937
GATA6	LZTS1	0.008135463111102581
HAND2	CRHBP	0.008134899660944939
CTNNB1	FEZ1	0.008131453767418861
PRDM1	SAMD3	0.008131093345582485
AR	KHDRBS2	0.008129248395562172
CTNNB1	XRCC5	0.008128335699439049
CTNNB1	POLR2D	0.008127390407025814
TFAP2A	TRIM22	0.008126308210194111
POU5F1	YBX1	0.008125407621264458
POU5F1	MSANTD3-TMEFF1	0.00812511332333088
TP53	MCM4	0.008124898187816143
TRIM28	ID1	0.008124623447656631
JUND	ERCC-00046	0.008123773150146008
NANOG	TP53	0.00812104158103466
CTNNB1	COL4A6	0.008120325393974781
GATA3	SNAI2	0.008119040168821812
CTNNB1	PHC1	0.008117659948766232
TP53	DAXX	0.008116700686514378
HAND2	LMO3	0.008115185424685478
CTNNB1	STK38L	0.008114547468721867
TP53	THY1	0.008114264346659184
PRDM1	FREM1	0.008113947696983814
HAND2	CCDC80	0.008111879229545593
GATA3	SMAD6	0.008111218921840191
CTNNB1	USP44	0.008108826354146004
TP53	SLA2	0.008107287809252739
CTNNB1	FOXN3	0.008105810731649399
TP53	PRDM14	0.008105573244392872
NANOG	PSIP1	0.008100428618490696
CTNNB1	ATRX	0.008100097067654133
GATA3	SNX18	0.008098253980278969
POU5F1	MIF	0.00809281412512064
CTNNB1	KAL1	0.008090387098491192
TP53	POU2F1	0.008089895360171795
CTNNB1	FOXP1	0.008088700473308563
PRDM1	GLRX	0.008088059723377228
NANOG	ZNF589	0.00808730162680149
EOMES	FREM1	0.008086271584033966
TFAP2A	SP110	0.008086214773356915
NANOG	TMEM47	0.00808568112552166
TP53	SEMA6A	0.008085676468908787
POU5F1	PARP1	0.00808545108884573
AR	MITF	0.008083460852503777
GATA3	YBX1	0.00808333232998848
NANOG	SOX4	0.00808184314519167
SOX2	HOXB4	0.008079813793301582
TP53	APBB2	0.008075512014329433
GATA2	SNAI2	0.00807514600455761
AR	POU2F2	0.008074234239757061
PRDM1	TRDN	0.008072884753346443
CTNNB1	SRSF10	0.0080728679895401
SOX2	PMAIP1	0.008070710115134716
POU5F1	ZIC2	0.008070336654782295
CTNNB1	ETV1	0.008068796247243881
NANOG	PHF17	0.008068482391536236
SOX2	LRAT	0.008067858405411243
SOX2	PER3	0.008063515648245811
GATA2	ISL1	0.00806275475770235
TRIM28	TRIP6	0.008062610402703285
CTNNB1	ZNF280B	0.00806199200451374
JUND	PPARA	0.008060221560299397
TFAP2A	ELAVL2	0.008059948682785034
AR	DCLK1	0.008059157989919186
CTNNB1	ZNF521	0.008058481849730015
AR	LECT1	0.008058104664087296
CTNNB1	SMARCD1	0.00805785320699215
NANOG	GLDC	0.008056159131228924
POU5F1	MAFF	0.008052168413996696
CTNNB1	ERCC-00171	0.008051254786550999
HAND2	RIN2	0.008047058247029781
NANOG	ZNF398	0.008043188601732254
NANOG	FZD5	0.008032610639929771
TFAP2A	TEAD4	0.008030536584556103
NANOG	FOXN3	0.0080302394926548
AR	SP110	0.008029861375689507
TFAP2A	ID3	0.008028089068830013
TFAP2A	POU2F2	0.008024095557630062
CTNNB1	TLE3	0.008023019880056381
TRIM28	TRIP13	0.008022921159863472
TP53	POLR2G	0.008022173307836056
GATA3	BMP4	0.008021218702197075
CTNNB1	BMPR1A	0.008018726482987404
GATA3	SF1	0.00801454670727253
SOX17	MANEA	0.00801314227283001
TP53	ZNF589	0.008012985810637474
TP53	PA2G4	0.008012090809643269
CTNNB1	ST8SIA1	0.008011055178940296
TP53	SFRP2	0.008010548539459705
POU5F1	HNRNPK	0.008007717318832874
TP53	APEX1	0.008004519157111645
TP53	FARSB	0.008003528229892254
SNAI2	TBX3	0.008001967333257198
EOMES	BHLHE40	0.008000663481652737
AR	ANXA3	0.007998961955308914
NANOG	SLC35F1	0.007998569868505001
HAND2	TGFB1I1	0.007997562177479267
EOMES	APLNR	0.007997002452611923
JUND	PRDM1	0.007995585910975933
POU5F1	POLR2F	0.007995042949914932
PRDM1	BNIP3	0.007994916290044785
TRIM28	TRIM27	0.0079948790371418
TFAP2A	ISL1	0.007990420795977116
