TF	Target	EdgeWeight
SATB1	AC174780.1	0.005889615509659052
MEIS1	EBI3	0.005882102530449629
MEIS1	CD9	0.005880326963961124
MEIS1	HACD4	0.005879988428205252
GFI1B	ANGPT1	0.005877324379980564
MEF2C	XPC	0.00586719112470746
MYC	MCM5	0.005866294261068106
CBFB	CDK6	0.005862758494913578
RAG2	CD93	0.00584954721853137
SATB1	BCL2	0.005836620926856995
GATA2	H2-Q6	0.00583632243797183
IKZF1	PLAC8	0.005834439303725958
CBX7	TXNIP	0.005832583177834749
GATA2	TUBB4B	0.00582809466868639
GFI1B	PAFAH2	0.005827261600643396
CBFB	DYNLL1	0.005824412684887648
NOTCH1	MEF2C	0.0058228070847690105
NOTCH1	CD52	0.00581775140017271
FOXO1	TSC22D3	0.005812397692352533
SATB1	TAPT1	0.005810422357171774
CBFB	NHP2	0.005808800458908081
SATB1	C130089K02RIK	0.005804561544209719
GATA2	SELENOP	0.005801801104098558
CBX7	MLLT3	0.005800738465040922
GFI1B	CD9	0.005794868804514408
MEF2C	TESPA1	0.005794522352516651
NOTCH1	DHRS3	0.005794352386146784
GATA2	HSD3B7	0.005792028270661831
GATA2	IFITM3	0.005791453178972006
GATA2	GSTM1	0.005789892747998238
MEIS1	NEAT1	0.005786536261439323
FOXO1	PDZK1IP1	0.005784731358289719
SATB1	ABHD17B	0.005784439388662577
RAG2	TOP2A	0.00578193599358201
NOTCH1	CCL3	0.005780514795333147
GATA2	ART4	0.005776830483227968
GATA2	PTGS1	0.005775647237896919
GATA2	RHOF	0.005774907302111387
NOTCH1	IFI27L2A	0.00577023159712553
GATA2	GDF3	0.005763409659266472
FOXO1	APOE	0.005757232662290335
GATA2	F2R	0.005756982136517763
FOXO1	TNS2	0.005756935104727745
GATA2	RNF125	0.005753235891461372
GATA2	ALDH1A1	0.00575187848880887
IRF8	DOCK10	0.005744109395891428
CBFB	DTL	0.005742963869124651
GATA2	ITSN1	0.00574114266782999
CBX7	MPL	0.0057403333485126495
MEIS1	CISH	0.005739954300224781
FOXO1	IGHM	0.005739306099712849
SATB1	CTSS	0.005738793406635523
GATA2	MEIS1	0.00573726138100028
FOXO1	SLC18A2	0.0057323952205479145
SATB1	BTG2	0.005731355864554644
RAG2	TPM4	0.005730654112994671
RAG2	BCL2	0.005728351883590221
MEF2C	HOXA9	0.005725468043237925
MEIS1	GIMAP5	0.00572542566806078
SATB1	CDK6	0.005710390396416187
GFI1B	CD63-PS	0.00570983812212944
GATA2	CTSL	0.005709081422537565
GATA2	NFIA	0.005705154966562986
IKZF1	IL1R1	0.005694249179214239
GFI1B	MYC	0.005688421428203583
SATB1	PRR5	0.005685579031705856
MEF2C	CDK19	0.005681073293089867
MEIS1	PLIN3	0.005680127535015345
MEIS1	PLSCR4	0.005671303253620863
MEF2C	PSTPIP1	0.005669927224516869
GATA2	NEAT1	0.005668298341333866
RAG2	IGHM	0.00566816283389926
SPI1	RGS19	0.005664105527102947
GATA2	NT5C3	0.0056624747812747955
MEIS1	WLS	0.005662203300744295
GFI1B	SDSL	0.005652925930917263
SATB1	IFI27	0.005652489606291056
MEF2C	CCL3	0.005652459803968668
MEIS1	PPP1R15A	0.005651689134538174
MEIS1	PLXNA4OS1	0.005649510305374861
MEIS1	CTTN	0.005645229015499353
GFI1B	TFPI	0.00564416591078043
IKZF1	RCSD1	0.0056413086131215096
MEIS1	NPDC1	0.005640041083097458
GATA2	GDA	0.005638166796416044
CBFB	SPC24	0.005637153051793575
GFI1B	PPM1G	0.005635859910398722
GATA2	GAS2L3	0.005631717853248119
GATA2	KLF6	0.005629042629152536
GATA2	SULT1A1	0.0056288354098796844
MEIS1	MMRN1	0.005628171376883984
CBFB	RPL41	0.005625040270388126
FOXO1	IGKC	0.0056218598037958145
GFI1B	ELL2	0.005621018819510937
MEIS1	ITGA6	0.005619254428893328
SATB1	IGHV1-81	0.005618583410978317
MEIS1	CPQ	0.005614241119474173
FOXO1	RORA	0.005614235997200012
MYC	PRIM1	0.005612769164144993
GATA2	DUSP1	0.005604900885373354
SATB1	SLC44A2	0.005604460369795561
GATA2	MAGED1	0.005603848025202751
MYC	ATPIF1	0.005600258242338896
ESR1	BC035044	0.005597634706646204
RAG2	BC035044	0.0055947815999388695
MEF2C	MGAT1	0.005593579728156328
MYC	TIPIN	0.005589477717876434
NOTCH1	TPM4	0.0055893841199576855
GFI1B	KIT	0.005588756408542395
MEIS1	AFDN	0.005587915889918804
SATB1	TYROBP	0.00558270001783967
IKZF1	NOTCH1	0.005580071825534105
SATB1	CCL9	0.005577855743467808
MEF2C	LAX1	0.005576999392360449
GATA2	NDN	0.005575447343289852
RAG2	MPEG1	0.0055732340551912785
SATB1	LAX1	0.005570701789110899
GATA2	UAP1L1	0.005570522043853998
SATB1	TM6SF1	0.005569917149841785
ELF1	WFDC17	0.005565019324421883
IRF8	LGALS1	0.005564890336245298
IRF8	SATB1	0.005563927348703146
RAG2	CTR9	0.005563662387430668
MEIS1	SPNS2	0.005559774115681648
ELF1	PSTPIP1	0.005551108159124851
RAG2	IL12A	0.005549931433051825
SATB1	2610307P16RIK	0.005548970308154821
GFI1B	TFR2	0.005548691377043724
IKZF1	BC035044	0.005548650864511728
FOXO1	MLLT3	0.005547843407839537
GFI1B	KRT18	0.0055460543371737
IRF8	NCF1	0.005545890890061855
MEIS1	HSD3B7	0.005544961895793676
GATA2	FUT8	0.005544419400393963
GFI1B	SNAP47	0.005543889477849007
MEF2C	BC035044	0.005542747676372528
GATA2	STARD4	0.005537200253456831
SATB1	OTULINL	0.005532984156161547
SATB1	SPNS3	0.0055315494537353516
SATB1	MGAT1	0.005531274247914553
FOXO1	PROCR	0.005530187394469976
MEIS1	ANXA5	0.005530011374503374
NOTCH1	BC035044	0.005528152920305729
CBFB	TMEM14C	0.005516722332686186
MEIS1	CTSB	0.005516057834029198
IKZF1	TESPA1	0.0055158706381917
GFI1B	ADGRG1	0.005515389144420624
MEIS1	VWF	0.005514736287295818
SPI1	GPR171	0.005513861775398254
IKZF1	MIR6240	0.00551380030810833
RAG2	GOLM1	0.005508990027010441
CBFB	YBX1	0.005508915521204472
SATB1	CSF1R	0.005508816801011562
MEIS1	VDR	0.0055084736086428165
FOXO1	ESAM	0.005505140870809555
MEIS1	ZYX	0.005503761116415262
GATA2	ITGA6	0.0055029564537107944
FOXO1	JCHAIN	0.005501237232238054
GATA2	PLXNC1	0.005499794147908688
GFI1B	NFIA	0.00549934059381485
MEF2C	RGS2	0.005497369449585676
SATB1	NKG7	0.005496061407029629
GFI1B	APLP2	0.00549493869766593
RAG2	NOTCH1	0.005494752898812294
SATB1	C030034L19RIK	0.005493737757205963
SATB1	NAV1	0.005492211785167456
GATA2	IGF1	0.00549023412168026
SATB1	MAML3	0.0054898797534406185
NOTCH1	DDX4	0.005487912334501743
MEIS1	TSC22D3	0.005487361922860146
MEF2C	BTG2	0.005486658774316311
RAG2	MAML3	0.005485807545483112
NOTCH1	PLAC8	0.005483150482177734
SPI1	GPX1	0.005481686908751726
CBX7	PROCR	0.005478283856064081
IRF8	ERP29	0.005477946251630783
MEIS1	TFEC	0.005475381389260292
GATA2	CTSF	0.005474961828440428
MEF2C	SSH2	0.005474149715155363
SATB1	IRF8	0.005474046338349581
MEIS1	CD34	0.005473868455737829
ELF1	RAMP1	0.005471512209624052
NOTCH1	ARPP21	0.0054714260622859
GFI1B	PRUNE2	0.005471298471093178
FOXO1	MECOM	0.005470586940646172
GATA2	SDSL	0.005469894036650658
ELF1	MPO	0.005468311253935099
FOXO1	GAA	0.0054679373279213905
SATB1	IGHV1-77	0.005467211827635765
GATA2	UBA7	0.005460178479552269
SATB1	TPM4	0.0054541220888495445
SPI1	CSF3R	0.005453773774206638
FOXO1	MAMDC2	0.005453653167933226
GATA2	WLS	0.005452780053019524
NOTCH1	TMEM173	0.005451730918139219
MEF2C	SERPINB1A	0.00545013090595603
MEF2C	PLAC8	0.005449842195957899
MEIS1	EYA2	0.0054490589536726475
CBFB	SERPINB1A	0.00544698117300868
NOTCH1	MN1	0.005445979535579681
GFI1B	ENG	0.005440707318484783
SPI1	ARHGDIB	0.005440324079245329
MEIS1	RNF125	0.005438367370516062
GATA2	MSMO1	0.005435908678919077
SATB1	SELPLG	0.0054353028535842896
MEIS1	PPIC	0.00543450191617012
GATA2	F11R	0.005434167105704546
MEIS1	NEURL3	0.005432725418359041
NOTCH1	BLNK	0.0054313186556100845
NOTCH1	CD93	0.0054311444982886314
FOXO1	ABCG3	0.005429595708847046
GATA2	TMEM176B	0.00542784808203578
MYC	ANGPT1	0.005427660886198282
MEIS1	RUNX1T1	0.005426492542028427
CBX7	PDZK1IP1	0.0054252571426332
GFI1B	TGM2	0.005423241760581732
NOTCH1	RHOH	0.005423035006970167
MEF2C	SDC1	0.0054204147309064865
RAG2	ADGRG3	0.005417457316070795
MEIS1	RFTN1	0.005415849853307009
MEF2C	ADGRG3	0.005413128063082695
GATA2	TSC22D3	0.00541232293471694
MEIS1	TINAGL1	0.005410434678196907
IRF8	RASA4	0.00540887238457799
FOXO1	DUSP1	0.005408476106822491
GFI1B	DEF8	0.005408302880823612
MEF2C	NCF1	0.005407413933426142
NOTCH1	CMAH	0.00540508795529604
GATA2	ANXA5	0.005404811818152666
NOTCH1	TSPAN2	0.005404195282608271
MEIS1	IRAK3	0.005402900278568268
FOXO1	PAFAH2	0.0054021840915083885
SATB1	RPL41	0.005401861388236284
MYC	XIST	0.005401727743446827
IRF8	UNC93B1	0.005399806424975395
MEIS1	CTSL	0.005397793371230364
MEIS1	SOCS2	0.005395907908678055
GFI1B	NEURL3	0.005393023602664471
SATB1	CD93	0.005387851968407631
SPI1	CD52	0.005387334153056145
CBFB	TESPA1	0.005384507589042187
GATA2	PRKCH	0.005383928772062063
GFI1B	COQ8A	0.0053812856785953045
ESR1	SH2D5	0.0053803459741175175
MEIS1	BDH2	0.005378917325288057
CBX7	CTSB	0.005376977380365133
SATB1	P2RY14	0.005376436281949282
MEIS1	CERS4	0.005375892389565706
GFI1B	ITGA6	0.005373058374971151
MEIS1	PLXNC1	0.005371128208935261
MEIS1	STXBP1	0.00537095544859767
MEIS1	METTL7A1	0.005370390601456165
FOXO1	NFIA	0.005369901191443205
MEF2C	RASA4	0.005368391051888466
SPI1	RAMP1	0.005367177072912455
GATA2	NPDC1	0.00536711048334837
SATB1	PPCDC	0.00536644272506237
IKZF1	HDAC7	0.005366046447306871
GATA2	GAA	0.005365606397390366
MEIS1	SLC39A13	0.005359897390007973
IRF8	TSPAN2	0.005359433125704527
GFI1B	RBPMS	0.005356964189559221
MEF2C	IL1R1	0.005355636589229107
FOXO1	SNAP23	0.005355603527277708
IKZF1	LAX1	0.005351893603801727
GATA2	SERPINA3F	0.005351668689399958
GFI1B	GP9	0.005347606725990772
IRF8	BCL2	0.005347599741071463
MEIS1	CBX7	0.005346161779016256
MEIS1	JAM3	0.005343152675777674
NOTCH1	IKZF1	0.005341985262930393
IKZF1	RAMP1	0.005341137759387493
GFI1B	TFEC	0.005340865347534418
FOXO1	MPL	0.005339013412594795
IKZF1	CD33	0.005338520742952824
GFI1B	LHCGR	0.005337102338671684
FOXO1	ITSN1	0.005337049253284931
MEIS1	H1F0	0.005336534697562456
RAG2	MN1	0.005334559828042984
GATA2	CTTN	0.0053332531824707985
ELF1	ZFP422	0.005332914646714926
GATA2	CISH	0.005332431755959988
MEF2C	TMEM173	0.005332295782864094
GATA2	ZBTB20	0.005331596825271845
ESR1	DNTT	0.0053281658329069614
MYC	MPO	0.00532787200063467
GATA2	SLAMF1	0.005325955338776112
ELF1	SAMSN1	0.00532582588493824
IKZF1	CD48	0.0053244177252054214
GATA2	UBE2L6	0.0053240652196109295
FOXO1	TRAF1	0.0053240093402564526
SPI1	NFE2	0.005320197436958551
MEIS1	LHCGR	0.005319053307175636
GFI1B	RAB38	0.005312427878379822
IKZF1	ZMIZ1	0.0053114076144993305
GFI1B	SNAP23	0.005310708191245794
ESR1	PLAC8	0.005310277454555035
MEF2C	AP1S2	0.005309797823429108
FOXO1	CES2G	0.005309278145432472
GATA2	ABCG2	0.005308382213115692
SATB1	ESR1	0.005308289546519518
MEIS1	KLF3	0.005308100022375584
GATA2	PYGL	0.0053078304044902325
MEIS1	SERPINF1	0.005305956117808819
MEIS1	TRPC6	0.005303722806274891
FOXO1	VWF	0.005300347693264484
IKZF1	HMGB2	0.005300023127347231
SATB1	TMEM173	0.005298173520714045
SATB1	LCK	0.005296989809721708
MEIS1	F2R	0.005296129267662764
RAG2	DHRS3	0.005294010508805513
MYC	DTL	0.005293035414069891
RAG2	MEF2C	0.0052928924560546875
GFI1B	MLLT3	0.005291875451803207
GFI1B	CTSF	0.005288043059408665
GFI1B	TNFAIP2	0.005287256557494402
GATA2	OBSL1	0.005284573417156935
SATB1	MILR1	0.00528343953192234
CBFB	BC035044	0.005281229969114065
SATB1	SSTR2	0.005279541015625
CBFB	CD48	0.005278023425489664
SATB1	CD33	0.0052770934998989105
RAG2	SLC9A9	0.005273914430290461
IRF8	CD53	0.0052726692520082
MEIS1	PBX1	0.005271985195577145
GFI1B	GMNN	0.00527195492759347
GATA2	TFEC	0.005268561188131571
ESR1	SATB1	0.0052681718952953815
RAG2	IRF8	0.005268087610602379
GFI1B	CTSG	0.005263736937195063
MEIS1	GM4951	0.005262392573058605
RAG2	DOCK10	0.0052617257460951805
FOXO1	SOCS2	0.005261501297354698
IRF8	ATP8B4	0.005260282661765814
SPI1	CD27	0.005259512923657894
GFI1B	DOCK11	0.005259264726191759
IRF8	IL12A	0.005257930140942335
IKZF1	STK17B	0.0052576372399926186
NOTCH1	REL	0.005255963187664747
SATB1	RGS19	0.005254433490335941
SATB1	SELL	0.005249322857707739
SATB1	GM20342	0.0052480874583125114
CBX7	COQ8A	0.005247998051345348
NOTCH1	SP100	0.005247886758297682
GFI1B	CAR2	0.005247361026704311
ESR1	CLEC12A	0.005245564039796591
CBFB	GOLM1	0.005244335625320673
GATA2	ELL2	0.005243566352874041
RAG2	IFI209	0.005243235267698765
MYC	CRIP1	0.005239631049335003
SATB1	PLPPR3	0.005239446181803942
CBFB	ELF1	0.005236839409917593
GATA2	SNAP23	0.005235391668975353
CBX7	ZBTB20	0.005234685726463795
SPI1	ZYX	0.005234496667981148
RAG2	H2AFY	0.005233177915215492
CBX7	GRAMD1A	0.005230400245636702
IKZF1	IL12A	0.005226717796176672
SATB1	ATP8B4	0.005225497763603926
CBFB	SLC25A5	0.005224520806223154
FOXO1	GATA2	0.005224466323852539
CBFB	GMNN	0.0052227419801056385
MEIS1	GBP2	0.005221998319029808
GFI1B	SERPINA3G	0.00522050354629755
CBFB	HNRNPAB	0.0052202194929122925
MEF2C	DOCK11	0.005215526558458805
GFI1B	ANXA5	0.005215303972363472
MEIS1	CDK17	0.0052144997753202915
MYC	GM26917	0.005212391726672649
IRF8	GGTA1	0.0052121104672551155
NOTCH1	CLEC12A	0.005211497191339731
MYC	ADGRG3	0.0052099511958658695
MEF2C	SH2D5	0.00520987156778574
SATB1	CRIP1	0.0052091823890805244
GFI1B	TMEM123	0.005207999609410763
RAG2	CDK19	0.005207813810557127
GATA2	PLIN3	0.005205707158893347
ELF1	CORO7	0.005202590487897396
IRF8	BLNK	0.00520080141723156
MEF2C	C230085N15RIK	0.005197914317250252
FOXO1	NSMF	0.005197764374315739
